act_arm_one,act_arm_two,act_arm_three,act_arm_four,act_arm_five,act_arm_six,act_arm_seven,act_finger_lt0,act_finger_rg0,act_finger_md0,act_finger_if0,act_finger_if1,act_finger_if2,act_finger_tb0,act_finger_tb1,act_finger_tb2
6.543189895260624889e-01,5.290490604556178367e-01,4.996311414321055744e-01,2.018926983697175714e-01,5.390024863588428472e-01,3.803574462198524020e-01,5.706967866185093108e-01,1.066618299559340954e-02,2.032769892843459825e-02,1.906430434164607668e-02,5.684117294732215226e-09,2.605210105337130849e-02,8.801222638324022256e-08,5.000000018134224122e-01,2.584983994493534695e-09,9.558032842144169317e-02
6.547986145697346494e-01,5.294638653220781199e-01,4.994475227510915549e-01,1.992980845278038982e-01,5.391021787929287656e-01,3.799936921048640559e-01,5.703931277292052515e-01,1.084004251819517019e-02,2.032904790047732405e-02,1.906430171344000377e-02,5.661102815520945581e-09,2.648308038423223890e-02,8.806818568217067727e-08,5.000000018108461397e-01,2.610452551483071769e-09,9.661546977443159767e-02
6.550786330419977599e-01,5.299254029491938800e-01,4.998372250362334568e-01,1.954878798100786186e-01,5.392990757830388171e-01,3.794035294041926965e-01,5.698007655424482953e-01,1.088350745980681128e-02,2.032938534655185162e-02,1.906430092162006776e-02,5.681180976876686612e-09,3.004136747203096230e-02,8.817138001750551534e-08,5.000000018158385906e-01,2.665936740771142387e-09,9.859949779144773496e-02
6.554433430686579243e-01,5.303423305482175554e-01,5.002756757016624256e-01,1.930476217496853164e-01,5.390407186466296130e-01,3.787972018737185698e-01,5.694898179566852958e-01,1.115316469814859983e-02,2.041573242199616611e-02,1.938778555790779748e-02,5.843019519443925231e-09,3.334632725517242685e-02,8.830460243907944122e-08,5.000000018335237773e-01,2.634134889955574558e-09,1.001306755871006621e-01
6.558351343899301300e-01,5.303020834337422995e-01,5.006615124380882076e-01,1.901939416401249028e-01,5.391299268823054325e-01,3.785232637309483006e-01,5.694768254787964112e-01,1.130684296887316323e-02,2.052358294831242366e-02,1.964118435929803480e-02,5.785651187137074443e-09,3.382751684858787550e-02,8.809497173216476753e-08,5.000000018218628828e-01,2.618799752719786829e-09,1.005134832212243173e-01
6.564180799855806603e-01,5.302375164055334045e-01,5.007187121354371717e-01,1.885219204702022755e-01,5.389241793290585614e-01,3.787056118569721019e-01,5.698619177618736709e-01,1.143152602262395047e-02,2.055054551936550539e-02,1.979079756703754425e-02,5.840465118308867671e-09,3.377528612057501683e-02,8.790795688503641182e-08,5.000000018305724714e-01,2.605479410590064369e-09,9.991908886575200099e-02
6.569807180217394071e-01,5.301699289149854888e-01,5.009189063358164828e-01,1.864990958720789682e-01,5.377425969123709182e-01,3.789280741818414899e-01,5.703634621455316855e-01,1.137643315528887034e-02,2.064354952857229766e-02,1.991446442663361016e-02,5.740862125788436527e-09,3.358970130521077985e-02,8.778308370175563577e-08,5.000000018182374495e-01,2.575286792258716831e-09,9.942544329142437298e-02
6.571685811238255903e-01,5.302829506296826700e-01,5.012008312822221479e-01,1.841767819315236476e-01,5.351422031579098348e-01,3.810071587042097030e-01,5.732604529853456699e-01,1.136265963391704104e-02,2.066680060545036252e-02,1.994538128696849225e-02,5.729771441861641064e-09,3.354330454397026068e-02,8.766718647226938705e-08,5.000000018129171497e-01,2.583829137875603374e-09,9.930203054285256792e-02
6.571806318971763483e-01,5.303827213405105656e-01,5.013301368520498569e-01,1.829328064417259647e-01,5.342054080969261820e-01,3.797071725592905955e-01,5.718372785507914724e-01,1.118668902537877340e-02,2.067261367750980461e-02,2.003937398357019672e-02,5.841774293299505656e-09,3.318665079401517809e-02,8.773338306312050663e-08,5.000000018145750458e-01,2.606730680173606891e-09,9.823603243119713446e-02
6.572621154072155747e-01,5.309098871102511108e-01,5.011163365597192110e-01,1.818040374956935712e-01,5.333334346807742099e-01,3.795523343433895302e-01,5.717839569606676386e-01,1.114269596518806596e-02,2.067406716840858652e-02,2.040792687906861289e-02,5.850706703666429815e-09,3.327001414432873699e-02,8.793968342086021157e-08,5.000000018286503423e-01,2.649967437709861419e-09,9.831457807412517791e-02
6.575904172142834625e-01,5.306724056832863301e-01,5.007713319905394700e-01,1.797011931116583305e-01,5.321550615038842524e-01,3.800581284625018097e-01,5.722951020034587888e-01,1.113169809225894591e-02,2.093322121237813083e-02,2.075885703386008002e-02,5.789147057397014135e-09,3.329085543551856680e-02,8.802891882650235818e-08,5.000000018225098097e-01,2.637779761642347389e-09,9.833421356319521633e-02
6.577049309670470745e-01,5.303243101011440030e-01,5.003076127225050129e-01,1.776019237044613730e-01,5.322653248489834787e-01,3.803018824761185135e-01,5.721737917602911505e-01,1.112894832444297731e-02,2.211943742510066868e-02,2.300318063908797506e-02,5.797335174248229590e-09,3.346859303498415927e-02,8.796229178803206055e-08,5.000000018263784929e-01,2.700145907388425583e-09,9.833912092425510509e-02
6.578338015760490931e-01,5.304227959545260163e-01,4.999026560976356226e-01,1.754190716327335697e-01,5.324302013770825237e-01,3.805300690440679423e-01,5.718816909582570274e-01,1.121452455704961999e-02,2.284731140766910543e-02,2.382305589258971665e-02,5.848376123493136687e-09,3.454819151524177179e-02,8.810360506342131645e-08,5.000000018458533591e-01,2.781395117235687407e-09,1.007556853652823853e-01
6.578823480141517965e-01,5.307087784313433421e-01,4.991590736278081475e-01,1.747859915908871187e-01,5.324930114691752703e-01,3.803673438058498002e-01,5.712591477785675664e-01,1.123591887020935522e-02,2.328807072085128937e-02,2.428681531331418342e-02,5.850603674969744601e-09,3.602578250816095701e-02,8.829675235061217596e-08,5.000000018485815101e-01,2.782214421631731522e-09,1.041202437604138165e-01
6.578253197179015910e-01,5.308252100114656535e-01,4.984669486078721068e-01,1.753081815583303615e-01,5.327610716302197957e-01,3.797148804425679036e-01,5.701825538217878409e-01,1.182354718117054927e-02,2.365705217595461332e-02,2.492033319758688026e-02,5.769867368440583517e-09,3.691276428544463389e-02,8.833117101806090987e-08,5.000000018367791732e-01,2.746617414890013450e-09,1.049613918244899080e-01
6.577257354830435832e-01,5.308814829792347645e-01,4.981921569551269191e-01,1.746169220816978784e-01,5.331628121091647188e-01,3.793799776783656763e-01,5.695443264537536354e-01,1.214298243979904622e-02,2.383556131640168427e-02,2.516497872164428010e-02,5.709306034714910778e-09,3.713451035710459841e-02,8.819307414356151461e-08,5.000000018297934279e-01,2.736346596706517234e-09,1.058617886037268446e-01
6.578011238900917101e-01,5.311645957110718852e-01,4.981592940646164536e-01,1.727015502172963013e-01,5.335017669760737657e-01,3.792496803335960176e-01,5.691634636943326830e-01,1.377558676310483565e-02,2.457029824401602697e-02,2.513987737751164492e-02,5.780744889546650951e-09,3.718994659547804338e-02,8.814295897178986618e-08,5.000000018386834277e-01,2.750015451247740928e-09,1.081572089623849403e-01
6.578870591918752897e-01,5.314525262090201707e-01,4.980665468237344684e-01,1.727656433227194588e-01,5.331395971254291322e-01,3.790855089685145618e-01,5.688697824796602465e-01,1.418373951255885376e-02,2.501277165578468312e-02,2.547865314335094264e-02,5.833302847532405861e-09,3.720380559326358361e-02,8.820398005081327536e-08,5.000000018349369801e-01,2.668688174642269254e-09,1.059706775560224079e-01
6.578776834477200186e-01,5.316324324990547856e-01,4.980380030581411099e-01,1.719713488773437493e-01,5.332599637270779569e-01,3.788505557932496104e-01,5.686771437930819850e-01,1.437204136778871474e-02,2.520965629323984603e-02,2.564961573166458716e-02,5.727113123851478589e-09,3.686221541984929795e-02,8.812934772658876247e-08,5.000000018141286251e-01,2.656234372586375674e-09,1.054240484267502248e-01
6.582015735918744781e-01,5.315772625076295999e-01,4.976349624976840191e-01,1.705282324165126873e-01,5.333072777952089227e-01,3.785814322447821345e-01,5.684036862165491311e-01,1.450538052998454411e-02,2.525887523907030530e-02,2.586488389043240660e-02,5.775892770839829167e-09,3.660429043223439871e-02,8.815287425580515594e-08,5.000000018239325605e-01,2.698843568047826601e-09,1.066675851599046820e-01
6.585813439538354963e-01,5.316572877747165471e-01,4.969835253705222056e-01,1.674710105277520122e-01,5.335415912770232749e-01,3.782570006594572209e-01,5.679982973319359640e-01,1.453871526061276988e-02,2.535744568138455224e-02,2.583243804158308690e-02,5.726702785421577131e-09,3.636728181170006957e-02,8.817060786082385429e-08,5.000000018227371834e-01,2.752165633453370068e-09,1.080136164906825152e-01
6.589034451668115411e-01,5.319238874574001574e-01,4.964547724170612630e-01,1.646505436288548674e-01,5.333516772624992131e-01,3.781998817013956238e-01,5.679150180252473534e-01,1.454704905214186141e-02,2.538208734301313635e-02,2.582432644917512579e-02,5.770466888873881102e-09,3.613550211702692971e-02,8.827388933620740898e-08,5.000000018297668936e-01,2.760189973676741546e-09,1.086951784352110789e-01
6.595818351202479279e-01,5.319185406681811168e-01,4.967864000352455456e-01,1.619725735399832334e-01,5.320941667901482042e-01,3.792709099442441167e-01,5.691405804853266748e-01,1.437660548256556106e-02,2.547451240998349978e-02,2.599482445986983636e-02,5.804818965612622845e-09,3.607755736949208591e-02,8.823084942813061868e-08,5.000000018257414469e-01,2.671761529341289067e-09,1.081754766998305611e-01
6.602798726109064820e-01,5.318083130089551469e-01,4.973415904068779203e-01,1.610494118972606581e-01,5.316164686453174193e-01,3.800835215798500921e-01,5.700283686901089775e-01,1.424773016525914503e-02,2.549761875469252689e-02,2.612371157874327290e-02,5.779060015084479813e-09,3.606307084649978956e-02,8.809455214755672458e-08,5.000000018068286867e-01,2.618017094609410698e-09,1.073554580637272465e-01
6.613818705327393355e-01,5.319261138962689817e-01,4.977516410555307136e-01,1.582688660951894755e-01,5.309628855556333127e-01,3.811612275426655150e-01,5.709087550024346536e-01,1.421551109047633141e-02,2.558965849629731351e-02,2.598340964127680494e-02,5.670563692047591315e-09,3.605944919954945371e-02,8.803047096307029264e-08,5.000000017978500910e-01,2.622017585696357764e-09,1.081856079207722393e-01
6.620478936684099924e-01,5.323317189254497261e-01,4.976640001069113639e-01,1.556219077454223665e-01,5.305073085096860819e-01,3.814766537113178924e-01,5.709246067687695492e-01,1.420745649911799371e-02,2.561266823498081421e-02,2.612085804696692368e-02,5.613817972812950314e-09,3.605854381993373048e-02,8.813316040499117205e-08,5.000000090425025245e-01,-1.358279113110890578e-08,1.083931469414419063e-01
6.622266282819236904e-01,5.329865384955587704e-01,4.972883666524104962e-01,1.542678868975355666e-01,5.305707711970658602e-01,3.811989855126663995e-01,5.702335772363692490e-01,1.420544298313926486e-02,2.553215929380734522e-02,2.598269684239992369e-02,5.699405509870513482e-09,3.588579019247678525e-02,8.828570826224881214e-08,5.000000047778893064e-01,6.239230165215039644e-09,1.091351403335716758e-01
6.622353850182060020e-01,5.335188978885120337e-01,4.971667468374054710e-01,1.521211088339275708e-01,5.309303547049770700e-01,3.806265793718476287e-01,5.692189919245517205e-01,1.420493982602653686e-02,2.542577012783582904e-02,2.586189421998843704e-02,5.689976607766976953e-09,3.567007441066044615e-02,8.837128020788713834e-08,5.000000025560682460e-01,3.429622217986366893e-09,1.096656854730964498e-01
6.622577707777295153e-01,5.339107697953873188e-01,4.968546215607292926e-01,1.503953546495345184e-01,5.312852827105172260e-01,3.801012019142230303e-01,5.683034240755351352e-01,1.411855034972797629e-02,2.539917277010371455e-02,2.574543119904363839e-02,5.793651898341733171e-09,3.544361793071632016e-02,8.838557308508559214e-08,5.000000020137072010e-01,2.957344002539385005e-09,1.108334704517666414e-01
6.620678531967402192e-01,5.339770287260318105e-01,4.966047664955810514e-01,1.499698838415275126e-01,5.318359223074171638e-01,3.793892616287366515e-01,5.672848217597638021e-01,1.418321655130967522e-02,2.530626027895905433e-02,2.563005280423299309e-02,5.798923237262653414e-09,3.521447625521562097e-02,8.834204981500356461e-08,5.000000018768626653e-01,2.846651795422941295e-09,1.125056289406050625e-01
6.619633692354496279e-01,5.338281005422463865e-01,4.962261496076592060e-01,1.494184184251479419e-01,5.321501071632642743e-01,3.789511449661880915e-01,5.666995670456105305e-01,1.411311941563629657e-02,2.519676842315781221e-02,2.534242154619656406e-02,5.803201592710348917e-09,3.498466328960697647e-02,8.825740730020262607e-08,5.000000018461647766e-01,2.816984634181396832e-09,1.132687265727676112e-01
6.621103909866963289e-01,5.334966316749100157e-01,4.958722643822275344e-01,1.485324101101014871e-01,5.323688294388040365e-01,3.786523216383980706e-01,5.663274091135311883e-01,1.409559497929021611e-02,2.516939519434226169e-02,2.509798838508707150e-02,5.807855647629577573e-09,3.458215521100488354e-02,8.819878755437707133e-08,5.000000018364131327e-01,2.780469243600222905e-09,1.134595054335268693e-01
6.625687179856520892e-01,5.332870405321269436e-01,4.959237552290318152e-01,1.453006301731447902e-01,5.327045610371056172e-01,3.784644945055004039e-01,5.662367873115596861e-01,1.417747751581397743e-02,2.516255175043383835e-02,2.503687223647634366e-02,5.768134532343748573e-09,3.448152795413289562e-02,8.815545669005399612e-08,5.000000018277950264e-01,2.772230047818863759e-09,1.135072048878735390e-01
6.627209129513362829e-01,5.338639982902161352e-01,4.956628691964340416e-01,1.405816940327193620e-01,5.321931402518790266e-01,3.783755581809599700e-01,5.663989125892017196e-01,1.419794811302592039e-02,2.507457757399919607e-02,2.493532727322319079e-02,5.772946683021683851e-09,3.445637127689954449e-02,8.823508819777901407e-08,5.000000018256334222e-01,2.821316814686444690e-09,1.138641819818389661e-01
6.629625115988995177e-01,5.340006619425187173e-01,4.954628419771697212e-01,1.364690254564325245e-01,5.319457256057148475e-01,3.772639674300776180e-01,5.653493931141466700e-01,1.411680260505030968e-02,2.505258400510602945e-02,2.490994056391721695e-02,5.878830873326234281e-09,3.410502741194504361e-02,8.837838210385271947e-08,5.000000018267869439e-01,2.794913076226277853e-09,1.139534311140586453e-01
6.631615690837332489e-01,5.338647836425385318e-01,4.950054476021493177e-01,1.356941060058271531e-01,5.318425178104757567e-01,3.767481451929782788e-01,5.650592803525383845e-01,1.409651593417271358e-02,2.496082204483880337e-02,2.490359350609386985e-02,5.909746587759156240e-09,3.401719121554830361e-02,8.835449048827898714e-08,5.000000018288754955e-01,2.763285634892531839e-09,1.139757471987175308e-01
6.633658996643445604e-01,5.334524781781814218e-01,4.946366812888953746e-01,1.361352043906690068e-01,5.322910363145361146e-01,3.763968255506087157e-01,5.649185002679862899e-01,1.409144417233504712e-02,2.493788142794489682e-02,2.490200640761522713e-02,5.764600470411761774e-09,3.382270487494803968e-02,8.825534942047742585e-08,5.000000018141795843e-01,2.724719504458119196e-09,1.136362879006121845e-01
6.634821785704310138e-01,5.330966812724912129e-01,4.941941581496998026e-01,1.360612815658942820e-01,5.325249903793217721e-01,3.761220373312913479e-01,5.648221186209333444e-01,1.434896712022226510e-02,2.475961941474355554e-02,2.507413426558739375e-02,5.666584652727334754e-09,3.360155562858674339e-02,8.816675717626358909e-08,5.000000018094713505e-01,2.755705644162801948e-09,1.135514259787190755e-01
6.636169939349487734e-01,5.327772794440812643e-01,4.939530221032239488e-01,1.352280606314229250e-01,5.328955864693932787e-01,3.758968223893990879e-01,5.647378521256776196e-01,1.441334826169935607e-02,2.471505362074087261e-02,2.520343104502834053e-02,5.676781829163911892e-09,3.354626820999456749e-02,8.819796269180706693e-08,5.000000018111340205e-01,2.775641220094929520e-09,1.131851648877581634e-01
6.638774419460952148e-01,5.324587276453098816e-01,4.938342932321316270e-01,1.350748235249054352e-01,5.336047800105064853e-01,3.755684595886973898e-01,5.643288760094774537e-01,1.460197082054907891e-02,2.470391202845166612e-02,2.532201844336830557e-02,5.720374514181213739e-09,3.335991912793817571e-02,8.827588635899303663e-08,5.000000018172761074e-01,2.807128606309744024e-09,1.151638999736235014e-01
6.642948028956374706e-01,5.324780013460458372e-01,4.937555188185759336e-01,1.344665049852313554e-01,5.347052268182890256e-01,3.755627287435093775e-01,5.640046007618617629e-01,1.568428978448398528e-02,2.426981013655413535e-02,2.621429707976227069e-02,5.648567065305298014e-09,3.659134606510027615e-02,8.845938701167043233e-08,5.000000018151381509e-01,2.834479368472784917e-09,1.201442525881132317e-01
6.645662833708448902e-01,5.326790749882671649e-01,4.936837130394733375e-01,1.338893424615964223e-01,5.345804865640301218e-01,3.756241785923279952e-01,5.639690180897016791e-01,1.681750848483857044e-02,2.252227732721203204e-02,2.730000062510002171e-02,5.603045256760407495e-09,3.739921013676852923e-02,8.856576809841806104e-08,5.000000018059299611e-01,2.808680015523527188e-09,1.206992509426288995e-01
6.648135532822451177e-01,5.329499335650850211e-01,4.936714333727239556e-01,1.333799847347134360e-01,5.344145324021996046e-01,3.753425050672358765e-01,5.637157209164735949e-01,1.710081353685792560e-02,2.156781023481417481e-02,2.843406299517620139e-02,5.631712991613068437e-09,3.794623127478066738e-02,8.850837642382086443e-08,5.000000017937474839e-01,2.748268003937163662e-09,1.204929588064339169e-01
6.649398762206508717e-01,5.331103301593516086e-01,4.935753207735860681e-01,1.326314070148501001e-01,5.346999909284615438e-01,3.752872072051469665e-01,5.635811354429597353e-01,1.855185870561477587e-02,2.141545536838817057e-02,3.225437128161629668e-02,5.610706683808740776e-09,4.205111189071420591e-02,6.124682271310993853e-03,5.000000017889867365e-01,2.756969556017794899e-09,1.214765430741155117e-01
6.648740391749892176e-01,5.333325137703643914e-01,4.935204910852650784e-01,1.315899699516901167e-01,5.354175020909919258e-01,3.747455979261658521e-01,5.628658931622947392e-01,2.133000101459089567e-02,2.232626008558858538e-02,3.786767673134484175e-02,5.754594252335420164e-09,4.324986596454429011e-02,4.285035345257625500e-02,5.000000018004764346e-01,2.806816149194762881e-09,1.262081293405303284e-01
6.649585031454896544e-01,5.334791134837482129e-01,4.934555828191949933e-01,1.308256872664306791e-01,5.357628391238313803e-01,3.737789004806896798e-01,5.619439768677093605e-01,2.383607841904275895e-02,2.624173179787993998e-02,4.479187323979180735e-02,5.656376818149721215e-09,4.441219265831528040e-02,9.274701047707117896e-02,5.000000018150884129e-01,2.812049898097409724e-09,1.329118894512064109e-01
6.649921450527743749e-01,5.336775130920605736e-01,4.935398043301898463e-01,1.294937893807389662e-01,5.360475305663556789e-01,3.715669143620547454e-01,5.602701464999904069e-01,2.627413595979804020e-02,3.144750281949452303e-02,5.989359246735886932e-02,6.879100074127774418e-09,4.263244547773967219e-02,2.197519943816310661e-01,5.000000018109351796e-01,2.826331963224622319e-09,1.383834324910234725e-01
6.649088545018557728e-01,5.338760773343921295e-01,4.934734785889352549e-01,1.282557391106746991e-01,5.361898825807021041e-01,3.691333117786030349e-01,5.590534069178769716e-01,2.904024301840335553e-02,3.852857696139867782e-02,8.083513839663618306e-02,7.746044812348128756e-09,3.925454524935720335e-02,4.411584053800505778e-01,5.000000018079895359e-01,2.830421028719808621e-09,1.387161709538630716e-01
6.648979578264399004e-01,5.340554919623607955e-01,4.934150493478214328e-01,1.278893595521453652e-01,5.367621471755414930e-01,3.658956359555715632e-01,5.583306449037610530e-01,3.335484447910002509e-02,5.772373881432284887e-02,1.155708695517315421e-01,-3.411244963602873075e-08,3.513203420019714307e-02,8.592344887843000878e-01,5.000000017966415022e-01,2.745081269208031916e-09,1.387993667087228933e-01
6.648704580223119276e-01,5.341751239772540849e-01,4.933466896138063440e-01,1.262354030017124873e-01,5.377953190224853408e-01,3.614634407223676904e-01,5.577819190655980419e-01,3.900545407631129946e-02,7.908495223862141432e-02,1.445277391603315698e-01,1.851774369686533635e-07,3.168597575900852781e-02,9.647938047728523703e-01,4.999999458404952857e-01,-8.347114024971031408e-08,1.412355114564824710e-01
6.650037260304426656e-01,5.341770507190954920e-01,4.931792663083701123e-01,1.242023964917863266e-01,5.402148114094176279e-01,3.572834209851138421e-01,5.579156913779907967e-01,4.973429874429694669e-02,1.178058127974729863e-01,1.722974850981752182e-01,4.003124777487189885e-06,3.116797371455412580e-02,9.911932917534537202e-01,4.999999623750748245e-01,-1.205066523715086724e-06,1.615115878284055229e-01
6.647954524147483557e-01,5.345289402660146072e-01,4.932337613191129511e-01,1.222480076837407920e-01,5.418694135861541472e-01,3.495449809237545225e-01,5.602771016571967966e-01,5.854154497598964418e-02,1.242985579376899574e-01,1.809670484415341618e-01,4.290347348285728402e-06,3.397148389867605395e-02,9.977937747368482713e-01,4.999999021275554623e-01,-1.293190295495505605e-06,1.917694240874965594e-01
6.648616205938447932e-01,5.345517879514569692e-01,4.933434804905244553e-01,1.213571917552549034e-01,5.435745722494483845e-01,3.418769285828345827e-01,5.617906555620215681e-01,6.600544527192445110e-02,1.350655537870678047e-01,1.875338164912822014e-01,-4.534927699910598728e-06,3.846785012848089741e-02,9.994433871335945962e-01,4.999998856637088984e-01,-1.377722931006957127e-06,2.252127156550842169e-01
6.649151162162267870e-01,5.345198910674816561e-01,4.935890659708902506e-01,1.213546575850959763e-01,5.446138791449964822e-01,3.349276177468163418e-01,5.620279863171613322e-01,6.787143271400239430e-02,1.377573331890407926e-01,1.891755026505296533e-01,-4.533608923532646888e-06,3.959198943256435343e-02,9.998557323793525464e-01,4.999998521221351022e-01,-1.387102040698590862e-06,2.335748643655592149e-01
6.647042825852335080e-01,5.347434570062622461e-01,4.938407209512437057e-01,1.218253139217931186e-01,5.445805308534563682e-01,3.287210689700780231e-01,5.615870702843908102e-01,6.833791216837410698e-02,1.384302527653049064e-01,1.895859067695367939e-01,-4.441708339138472142e-06,3.987306945488786752e-02,9.999588757508600656e-01,4.999999059934552847e-01,-1.371491539398509975e-06,2.356654863216622042e-01
6.646479740677517789e-01,5.346662851029749808e-01,4.941181996395472842e-01,1.226956649983560743e-01,5.447497460519630241e-01,3.227733474052748575e-01,5.614904749151533592e-01,6.845454040720040656e-02,1.385984945136946866e-01,1.896885156194020872e-01,-4.256994482877383154e-06,3.994340975110569764e-02,9.999846758178000394e-01,4.999998176861054633e-01,-1.417212529546282026e-06,2.361880912736225024e-01
6.643086060318389441e-01,5.344224011303934097e-01,4.939572730062255501e-01,1.260487087430031405e-01,5.451784776812699240e-01,3.196595308229655541e-01,5.616582061026468287e-01,6.848369760956699026e-02,1.386405563608776870e-01,1.897141679572863227e-01,-4.022074450988119267e-06,3.996105100527239801e-02,9.999911686444572512e-01,4.999997113826590289e-01,-1.536982394999336609e-06,2.363186733006172047e-01
6.630058612225644410e-01,5.340724802277333483e-01,4.934589502569639574e-01,1.317571218434885061e-01,5.453886243166997660e-01,3.180237213540405006e-01,5.624259601715554391e-01,6.849098885335755393e-02,1.386510743571694182e-01,1.897205831022435729e-01,-4.306157823843426657e-06,3.996537504858926199e-02,9.999927138442661345e-01,4.999998478274091940e-01,-1.387383458845987044e-06,2.363514126961873130e-01
6.615483423975507815e-01,5.332536035829548160e-01,4.930790334183019485e-01,1.441875978391899404e-01,5.452888112607640059e-01,3.172620549642367060e-01,5.628548975109184394e-01,6.849280949295365184e-02,1.386537037346010359e-01,1.897221845562648279e-01,-3.967125824237643743e-06,3.996657217472116691e-02,9.999931842150271422e-01,4.999996995275677314e-01,-1.515956636136033918e-06,2.363595453097899202e-01
6.572333395032192715e-01,5.310567072686782630e-01,4.911059594435018827e-01,1.760309472839524658e-01,5.451701786678778694e-01,3.093398445596080570e-01,5.534903574426313089e-01,1.333525781963235401e-01,2.086862503277976399e-01,2.329379575845973438e-01,-8.817457587233218087e-06,8.326698640947417795e-02,9.784404852990824519e-01,4.999999935127054096e-01,-3.501057615485452662e-02,4.121897475911209807e-01
6.520053501993716694e-01,5.287448099458508244e-01,4.885973596678824804e-01,2.078742132813099219e-01,5.432438093258415979e-01,3.045591010493876039e-01,5.465949517644594913e-01,1.538912620476788895e-01,2.289686805868329789e-01,2.441757815592806580e-01,-9.858683462880772478e-06,9.547479105184794590e-02,9.314686429299370296e-01,5.000003760660209906e-01,-9.765952056574854229e-04,4.569620380542102067e-01
6.480493575054687705e-01,5.263314089116414296e-01,4.849115122338486517e-01,2.397194814610834057e-01,5.419489218198150215e-01,3.039442984120466762e-01,5.353192279615398563e-01,1.667898902719641974e-01,2.424070276270930691e-01,2.473304963010593827e-01,9.114424709866357250e-06,1.011150028146333146e-01,9.112838443934746513e-01,5.000000528074446393e-01,1.878660823534561430e-02,4.699003702179696540e-01
6.435880073628115206e-01,5.226583333796157582e-01,4.810101179692135021e-01,2.715667246707720861e-01,5.380368874893877162e-01,3.046654373585850895e-01,5.254079738847267089e-01,1.759667279989785282e-01,2.527539583729360162e-01,2.488954811723957106e-01,8.574481604968263264e-06,1.047678332711556443e-01,9.015773002695399718e-01,4.999999124136594864e-01,2.763859730623628372e-02,4.738265392109496932e-01
6.377532223237089015e-01,5.188751752245495119e-01,4.762529792719813471e-01,3.034137632858132649e-01,5.306289706896615277e-01,3.076516536855370409e-01,5.123630348040866256e-01,1.806757042314205419e-01,2.556854716446266829e-01,2.504079273337325162e-01,8.314478364162875592e-06,1.072335004056120533e-01,8.976108561280984333e-01,4.999999846877609677e-01,3.054217241765051771e-02,4.751540660931184989e-01
6.324400626270082482e-01,5.161555784041823580e-01,4.722079812731976856e-01,3.352651129458920076e-01,5.231573705080403425e-01,3.079184884179577142e-01,5.087068802541799828e-01,1.818538379339048883e-01,2.564189101191474141e-01,2.507863330142640068e-01,-8.106425210090309572e-06,1.078504196270904797e-01,8.975238283824267249e-01,4.999999083450368809e-01,3.126889669928223370e-02,4.754866105575034640e-01
6.269251143836520601e-01,5.143726561742580916e-01,4.702608138890851941e-01,3.671166788472103870e-01,5.167226883767025436e-01,3.079962699065578180e-01,5.076415532503973926e-01,1.821483783589686878e-01,2.566022745286995477e-01,2.508809368730473000e-01,-8.000618327084362989e-06,1.080046941063590726e-01,8.983582007408863479e-01,4.999998434464999475e-01,3.145083223754237267e-02,4.755700248641752115e-01
6.222650287841821060e-01,5.130594024966957933e-01,4.675793548571173242e-01,3.989676318480616657e-01,5.088036870355454599e-01,3.160252194742727005e-01,4.938810694038219817e-01,1.908479509912227312e-01,2.641526834213002717e-01,2.551312949066414371e-01,-8.696175166355303826e-06,1.089057588467972904e-01,8.938707154316595238e-01,5.000002391662360379e-01,3.494654519511625895e-02,4.790412620360650076e-01
6.180449183604445063e-01,5.118230481019451217e-01,4.646751485623019651e-01,4.308162531025366282e-01,5.016715365587158804e-01,3.186589516879256845e-01,4.809092857098861140e-01,1.930235696776576859e-01,2.660409216843707125e-01,2.561942474009171189e-01,-8.810632391846325939e-06,1.091311755970092862e-01,8.936643899972681604e-01,5.000003574736667789e-01,3.582098095357618556e-02,4.799097811531286006e-01
6.145177880011625238e-01,5.106523811431500359e-01,4.623675935399161885e-01,4.626603639745020535e-01,4.957505920402914268e-01,3.251560345219141612e-01,4.634256712790461585e-01,1.990875226755411398e-01,2.695317062032343003e-01,2.587887544275644935e-01,8.861327933069786805e-06,1.110850053702606283e-01,8.880178289833173810e-01,5.000003020858673208e-01,3.856932393548764132e-02,4.811615979281219091e-01
6.120505627423699080e-01,5.097899974003852197e-01,4.613728089923144760e-01,4.945030108413050463e-01,4.951051182383603422e-01,3.330270503342268040e-01,4.549591176769907097e-01,2.063836853941461991e-01,2.771331498783984326e-01,2.615941812574019143e-01,8.333803649179535140e-06,1.119187862992864768e-01,8.856947575603867362e-01,5.000003352018432823e-01,4.063704035900347900e-02,4.832000261453153200e-01
6.082628210485891973e-01,5.090374127970344054e-01,4.596199411259263012e-01,5.263457807041632686e-01,4.956525839011404200e-01,3.379718880205424547e-01,4.488376501524187212e-01,2.104504740403626006e-01,2.800686463787251945e-01,2.631581251775671482e-01,8.007789480785988733e-06,1.121272522433281460e-01,8.854816430435372698e-01,5.000001806131036952e-01,4.230399518825680300e-02,4.840546176637743336e-01
6.035031122648792934e-01,5.085644646429556825e-01,4.578035956688983332e-01,5.581884827032939089e-01,4.974721483132475419e-01,3.450779269678135308e-01,4.435538234864097040e-01,2.125886901766282921e-01,2.811476451093216089e-01,2.638941965283317370e-01,7.606095501756220421e-06,1.120069152666834378e-01,8.867639689532126335e-01,5.000001302799244041e-01,4.180086107227177356e-02,4.842685064031288511e-01
