arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2,act_arm_one,act_arm_two,act_arm_three,act_arm_four,act_arm_five,act_arm_six,act_arm_seven,act_finger_lt0,act_finger_rg0,act_finger_md0,act_finger_if0,act_finger_if1,act_finger_if2,act_finger_tb0,act_finger_tb1,act_finger_tb2
0.7499993265530585,0.4999993305804544,0.4999996265542052,-7.36013042444809e-07,0.5000001669064243,0.5000092770596916,0.4984130028143026,0.9001665063803022,0.7965445120658113,0.2505319704382246,0.9491839199150424,1.0723921155088065,0.25146713694071726,-1.5496546172701504e-09,5.5514921985383e-09,3.8071529607115296e-09,3.362920101039865e-08,3.2054761073573435e-09,1.3726291556070104e-08,0.5002547878500296,2.0356789511812034e-09,5.342638969843296e-08,0.7420372784535187,0.4970939089278067,0.4993427418481463,0.031843163217125804,0.507961164089864,0.5056738047502778,0.5041683450093805,0.008669042038601811,0.01910638896939155,0.024368068487825235,1.2584890716027281e-08,0.02083153897550387,0.03648470065642548,0.5000637233984283,0.010293311260304326,0.19846171905693444
0.7420372784535187,0.4970939089278067,0.4993427418481463,0.031843163217125804,0.507961164089864,0.5056738047502778,0.5041683450093805,0.9001665063803022,0.8012984199310278,0.2505319704382246,0.9521700854637128,1.0549322026932355,0.26496333024998653,0.008669042038601811,0.01910638896939155,0.024368068487825235,1.2584890716027281e-08,0.02083153897550387,0.03648470065642548,0.5000637233984283,0.010293311260304326,0.19846171905693444,0.7340750647862913,0.4963125181360646,0.5019320367156238,0.06368692384149212,0.515922764036263,0.5152182827855709,0.5024971423748079,0.01266995600914155,0.02405681538623344,0.03184203208778977,7.45537701334317e-09,0.03414935458412898,0.019043205137363687,0.5000159348751796,0.0236789808402347,0.27828651258336684
0.7340750647862913,0.4963125181360646,0.5019320367156238,0.06368692384149212,0.515922764036263,0.5152182827855709,0.5024971423748079,0.9001665063803022,0.8043223076649518,0.2505319704382246,0.953471498419436,1.0366830446808126,0.26885568753543404,0.01266995600914155,0.02405681538623344,0.03184203208778977,7.45537701334317e-09,0.03414935458412898,0.019043205137363687,0.5000159348751796,0.0236789808402347,0.27828651258336684,0.7261128301204844,0.49673603099572,0.5051965513834424,0.09553092073982968,0.5230474750259663,0.5223487971778963,0.4971289803865235,0.014015247525131886,0.02460421048140678,0.03215771789044937,6.469349618340159e-09,0.04437998685374074,0.004761409819889315,0.5000039851529484,0.021044981776939448,0.26340912984018783
0.7261128301204844,0.49673603099572,0.5051965513834424,0.09553092073982968,0.5230474750259663,0.5223487971778963,0.4971289803865235,0.9001665063803022,0.8062569900607933,0.2505319704382246,0.95310571073688,1.018583463634992,0.26845831629515,0.014015247525131886,0.02460421048140678,0.03215771789044937,6.469349618340159e-09,0.04437998685374074,0.004761409819889315,0.5000039851529484,0.021044981776939448,0.26340912984018783,0.7181505800517972,0.494881324443898,0.5100974143578003,0.12737434643709264,0.5245257153857146,0.5289000398516704,0.4963136358374688,0.014437719421607738,0.024137039626202346,0.03111498488938035,6.4397475197899726e-09,0.04728246743195852,0.0011903174981949215,0.5000009975720504,0.01762574849901898,0.23725873573474576
0.7181505800517972,0.494881324443898,0.5100974143578003,0.12737434643709264,0.5245257153857146,0.5289000398516704,0.4963136358374688,0.9001665063803022,0.8074947993428327,0.2505319704382246,0.9511697869002754,1.002453199251676,0.27971516234687316,0.014437719421607738,0.024137039626202346,0.03111498488938035,6.4397475197899726e-09,0.04728246743195852,0.0011903174981949215,0.5000009975720504,0.01762574849901898,0.23725873573474576,0.7101883335378021,0.4908574939654925,0.5119842771504307,0.15921825695054276,0.5242264740072077,0.5358571263424298,0.496395216050802,0.014370839217328122,0.02324390724669656,0.02947415679372057,6.212199761376479e-09,0.04731814816605052,0.00029769264958430384,0.5000002506802028,0.015390714146467845,0.22312966207672358
0.7101883335378021,0.4908574939654925,0.5119842771504307,0.15921825695054276,0.5242264740072077,0.5358571263424298,0.496395216050802,0.9001665063803022,0.8082867493921011,0.2505319704382246,0.947520841186311,0.9870882581913014,0.29995935556457104,0.014370839217328122,0.02324390724669656,0.02947415679372057,6.212199761376479e-09,0.04731814816605052,0.00029769264958430384,0.5000002506802028,0.015390714146467845,0.22312966207672358,0.7022260918054508,0.4871249358317375,0.5144115645310205,0.19106262093887713,0.5240211207635284,0.5426106601386504,0.4983701913985917,0.014009071146913101,0.022244259677869093,0.027856264080739827,6.059391328802333e-09,0.04646445070146777,7.454824601148276e-05,0.5000000640059566,0.01391181185326619,0.21304145678173633
0.7022260918054508,0.4871249358317375,0.5144115645310205,0.19106262093887713,0.5240211207635284,0.5426106601386504,0.4983701913985917,0.9001665063803022,0.8087934388228853,0.2505319704382246,0.942359817994365,0.9723622078815743,0.3195981552449475,0.014009071146913101,0.022244259677869093,0.027856264080739827,6.059391328802333e-09,0.04646445070146777,7.454824601148276e-05,0.5000000640059566,0.01391181185326619,0.21304145678173633,0.6942638584603773,0.4842346612705978,0.5170464305903169,0.22290722227972481,0.5235029679617894,0.5491052715127502,0.500096224209681,0.01383235874791697,0.02147675296739566,0.02676165931656283,5.990992708701225e-09,0.04556091031361498,1.875651083415496e-05,0.5000000173541098,0.012851963502774235,0.20465343149881007
0.6942638584603773,0.4842346612705978,0.5170464305903169,0.22290722227972481,0.5235029679617894,0.5491052715127502,0.500096224209681,0.9001665063803022,0.8091176185858714,0.2505319704382246,0.9361223161482104,0.9582133970752108,0.3358297563690746,0.01383235874791697,0.02147675296739566,0.02676165931656283,5.990992708701225e-09,0.04556091031361498,1.875651083415496e-05,0.5000000173541098,0.012851963502774235,0.20465343149881007,0.6863016365331489,0.482231422359608,0.5188603385853112,0.25475196989826887,0.5237884142905062,0.5507173636021884,0.5006666900336785,0.013701916753303154,0.02076729199852134,0.02547441581212797,5.946701915446039e-09,0.04481743740238354,4.803785784676281e-06,0.5000000056880964,0.012356955924445575,0.19841575026827887
0.6863016365331489,0.482231422359608,0.5188603385853112,0.25475196989826887,0.5237884142905062,0.5507173636021884,0.5006666900336785,0.9001665063803022,0.8093250287119657,0.2505319704382246,0.9291740811842129,0.9444916223783346,0.3480082858429831,0.013701916753303154,0.02076729199852134,0.02547441581212797,5.946701915446039e-09,0.04481743740238354,4.803785784676281e-06,0.5000000056880964,0.012356955924445575,0.19841575026827887,0.6783394273769866,0.4820952317411012,0.5223841323953143,0.2865962678415767,0.5232506411654282,0.5520541211158138,0.499373510312584,0.013669304388390124,0.020158604622037248,0.024980050812627743,5.9130399533394035e-09,0.04411398344648299,1.3111816600298338e-06,0.5000000027917203,0.01177313013301528,0.19375081867168123
0.6783394273769866,0.4820952317411012,0.5223841323953143,0.2865962678415767,0.5232506411654282,0.5520541211158138,0.499373510312584,0.9001665063803022,0.809457729655449,0.2505319704382246,0.92202953446298,0.9308755171416212,0.35373293385242227,0.013669304388390124,0.020158604622037248,0.024980050812627743,5.9130399533394035e-09,0.04411398344648299,1.3111816600298338e-06,0.5000000027917203,0.01177313013301528,0.19375081867168123,0.6703772319560084,0.482309068998063,0.5270439032784442,0.3184403022226124,0.5230167007435012,0.5533526818161615,0.499641525253625,0.013661151936756792,0.019747639865445383,0.024683915452234827,5.7970927015396515e-09,0.04342053932344059,4.3381820248133705e-07,0.5000000020438314,0.01093707003490275,0.19051424756563942
