arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2,act_arm_one,act_arm_two,act_arm_three,act_arm_four,act_arm_five,act_arm_six,act_arm_seven,act_finger_lt0,act_finger_rg0,act_finger_md0,act_finger_if0,act_finger_if1,act_finger_if2,act_finger_tb0,act_finger_tb1,act_finger_tb2
0.7499993265530652,0.4999993305804372,0.4999996265542109,-7.360130215132158e-07,0.5000001669068777,0.5000092770638701,0.4984130028102347,0.8001779685181734,0.7964802375719903,0.2505238047919637,0.9491839199124442,1.0723921154924043,0.25146713691940986,-1.5496594827483109e-09,5.55177073118847e-09,3.80751316476497e-09,3.3629204922594e-08,3.2055197738201756e-09,1.3725574348993378e-08,0.5002547878500998,2.03513017891616e-09,5.34261591052946e-08,0.7420372811888338,0.4970583945472436,0.5023532175890169,0.03184291071299326,0.5079615293985786,0.5035572691802881,0.488076261524217,0.012464611470428042,0.009963052428333759,0.011256961637768613,1.210425421186665e-08,0.015656234798256303,0.022340889287465762,0.5000637134235507,0.00983338510557506,0.1623120713282169
0.7420372811888338,0.4970583945472436,0.5023532175890169,0.03184291071299326,0.5079615293985786,0.5035572691802881,0.488076261524217,0.8001779685181734,0.8012572649247884,0.2505238047919637,0.9521442567160894,1.0531516580996103,0.2654808340205723,0.012464611470428042,0.009963052428333759,0.011256961637768613,1.210425421186665e-08,0.015656234798256303,0.022340889287465762,0.5000637134235507,0.00983338510557506,0.1623120713282169,0.7340750651333366,0.4936883831489,0.4997445915290346,0.06368601152198257,0.5068883434045277,0.50907746319445,0.4817722854397175,0.019721845292306976,0.012195450858707498,0.013295319079129252,8.615694053856472e-09,0.021986272212540695,0.005586156967181817,0.5000159286491959,0.015742775386539433,0.19679883688876
0.7340750651333366,0.4936883831489,0.4997445915290346,0.06368601152198257,0.5068883434045277,0.50907746319445,0.4817722854397175,0.8001779685181734,0.8042959767025983,0.2505238047919637,0.9532050666118402,1.0344793743634022,0.28121192652822474,0.019721845292306976,0.012195450858707498,0.013295319079129252,8.615694053856472e-09,0.021986272212540695,0.005586156967181817,0.5000159286491959,0.015742775386539433,0.19679883688876,0.7261128285840804,0.4904751564903344,0.4974047066185265,0.09553001019837358,0.5011637750833215,0.5075694218631635,0.4731315586028474,0.02050102809858496,0.011890898162919635,0.012855979706134292,7.1837248439812634e-09,0.025466525064579304,0.0013966315649016777,0.5000039830744429,0.01768031526627957,0.20335255209511968
0.7261128285840804,0.4904751564903344,0.4974047066185265,0.09553001019837358,0.5011637750833215,0.5075694218631635,0.4731315586028474,0.8001779685181734,0.8062401435180863,0.2505238047919637,0.9521710375003856,1.017650801251899,0.2951228478776278,0.02050102809858496,0.011890898162919635,0.012855979706134292,7.1837248439812634e-09,0.025466525064579304,0.0013966315649016777,0.5000039830744429,0.01768031526627957,0.20335255209511968,0.7181505836895843,0.4879115622690868,0.4975126958816024,0.12737435884925444,0.4977260426991986,0.5074149220617878,0.4711181504170607,0.020695862193677108,0.011469722163989848,0.012314838195145684,6.379988211177289e-09,0.026509212232484636,0.00034922693633889114,0.5000009970589503,0.01747467006797877,0.20188594228289156
0.7181505836895843,0.4879115622690868,0.4975126958816024,0.12737435884925444,0.4977260426991986,0.5074149220617878,0.4711181504170607,0.8001779685181734,0.8074840209292918,0.2505238047919637,0.9497094041251208,1.002130783838184,0.3063056561792295,0.020695862193677108,0.011469722163989848,0.012314838195145684,6.379988211177289e-09,0.026509212232484636,0.00034922693633889114,0.5000009970589503,0.01747467006797877,0.20188594228289156,0.710188339544356,0.4830549247293093,0.4962083073840273,0.15921780758021767,0.4940514214011255,0.5068763615448417,0.4688593380615028,0.02048579209852779,0.01110564834273499,0.01157572940637826,5.987141567073405e-09,0.026597358432742677,8.742018244927325e-05,0.5000002505439408,0.016273100374480362,0.1987589842244035
0.710188339544356,0.4830549247293093,0.4962083073840273,0.15921780758021767,0.4940514214011255,0.5068763615448417,0.4688593380615028,0.8001779685181734,0.8082798533659858,0.2505238047919637,0.945241764365194,0.987230175787112,0.32696224216321995,0.02048579209852779,0.01110564834273499,0.01157572940637826,5.987141567073405e-09,0.026597358432742677,8.742018244927325e-05,0.5000002505439408,0.016273100374480362,0.1987589842244035,0.7022260989537873,0.4763856350913852,0.4949510481097023,0.1910611491619465,0.4892731097102765,0.5081966260477252,0.4663970953133083,0.020347011719803583,0.010669590235046785,0.011218421315145116,6.0286656845512265e-09,0.027309467439803295,2.1975490068318136e-05,0.500000063951557,0.015512638600763021,0.19590701852042713
0.7022260989537873,0.4763856350913852,0.4949510481097023,0.1910611491619465,0.4892731097102765,0.5081966260477252,0.4663970953133083,0.8001779685181734,0.8087890267472118,0.2505238047919637,0.938418897941492,0.9729362535199426,0.354990051048658,0.020347011719803583,0.010669590235046785,0.011218421315145116,6.0286656845512265e-09,0.027309467439803295,2.1975490068318136e-05,0.500000063951557,0.015512638600763021,0.19590701852042713,0.6942638694756247,0.4703347301862009,0.4966493794059629,0.22290520010790207,0.4865877937173943,0.5097210598464827,0.4657744808733871,0.020226049711871568,0.010388035917118987,0.010956560679483172,5.9725274793556604e-09,0.02731500472165675,5.607787733518175e-06,0.500000017349465,0.015092470262437735,0.1941588318336712
0.6942638694756247,0.4703347301862009,0.4966493794059629,0.22290520010790207,0.4865877937173943,0.5097210598464827,0.4657744808733871,0.8001779685181734,0.8091147957410294,0.2505238047919637,0.9298368928774412,0.9600068004128705,0.38183974770247675,0.020226049711871568,0.010388035917118987,0.010956560679483172,5.9725274793556604e-09,0.02731500472165675,5.607787733518175e-06,0.500000017349465,0.015092470262437735,0.1941588318336712,0.6863016545523674,0.4650669567533793,0.4994496105164986,0.2547494059138954,0.4838413023894125,0.5102843339373621,0.4646207396680787,0.020023285764032218,0.010058856904528447,0.010632307168738458,5.822439537281053e-09,0.02610876548343348,1.5099404238489857e-06,0.5000000056934569,0.014757385028336206,0.1916514900782064
0.6863016545523674,0.4650669567533793,0.4994496105164986,0.2547494059138954,0.4838413023894125,0.5102843339373621,0.4646207396680787,0.8001779685181734,0.809323222656587,0.2505238047919637,0.9200609327918434,0.9482822138970024,0.4058925345094749,0.020023285764032218,0.010058856904528447,0.010632307168738458,5.822439537281053e-09,0.02610876548343348,1.5099404238489857e-06,0.5000000056934569,0.014757385028336206,0.1916514900782064,0.6783394579376744,0.4613857554396155,0.5023417478401729,0.2865940434704064,0.4822125640508755,0.5102409175632987,0.4629279982037789,0.01962754038936393,0.009372720795114746,0.009882705965504343,5.7302048729304556e-09,0.021149091541397585,4.801119007037345e-07,0.5000000027722412,0.01421353822278034,0.18688397279572197
0.6783394579376744,0.4613857554396155,0.5023417478401729,0.2865940434704064,0.4822125640508755,0.5102409175632987,0.4629279982037789,0.8001779685181734,0.8094565741416982,0.2505238047919637,0.9102780221203792,0.9370596850080656,0.42302268102560414,0.01962754038936393,0.009372720795114746,0.009882705965504343,5.7302048729304556e-09,0.021149091541397585,4.801119007037345e-07,0.5000000027722412,0.01421353822278034,0.18688397279572197,0.670377277305202,0.4595505007376372,0.5074792517933924,0.3184381701212108,0.4825403964940259,0.5115975529210881,0.4628326123451812,0.0172857999799864,0.007670032571905283,0.009005195954820326,5.6894357071093796e-09,0.01852881785102693,2.1864208641844627e-07,0.5000000020377686,0.014077564159109391,0.17913608297201392
