arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2
6.703772350337302566e-01,4.895498953924581342e-01,5.145611947883931281e-01,3.184368254625412065e-01,5.314838462607689440e-01,4.940127683615082033e-01,4.959300461057259413e-01,9.001588020258937117e-01,8.095418618588905435e-01,1.505207622870402273e-01,9.179686891747597111e-01,9.196177950937749479e-01,3.169909725122989075e-01,7.890113595908748376e-03,6.758612089257187358e-03,6.728438469149893193e-03,6.139035175875261769e-09,3.625874199323170233e-03,1.989556414702512745e-05,5.000000020744913565e-01,9.942682465237950590e-04,7.560742446070781164e-02
6.624150473161207753e-01,4.906808796688941210e-01,5.165603670003992010e-01,3.502810947602478242e-01,5.279945602931351845e-01,4.952937256907697372e-01,4.967986657715666166e-01,9.001588020258937117e-01,8.095964594451523499e-01,1.505207622870402273e-01,9.102098863021077513e-01,9.065397657329725689e-01,3.160062621233620250e-01,6.781817280601239173e-03,5.463794923346094144e-03,5.715027828372141842e-03,6.154847416281183099e-09,1.381040075975753512e-03,5.085875268550167749e-06,5.000000019324037925e-01,2.485811537390936101e-04,6.953925213649876647e-02
6.544528793710108205e-01,4.927264002081097050e-01,5.181751318758586189e-01,3.821253523787405126e-01,5.264625909905238377e-01,4.949405068412221498e-01,4.967931632278013709e-01,9.001588020258937117e-01,8.096313909663143127e-01,1.505207622870402273e-01,9.019824412403735225e-01,8.936698663674670362e-01,3.111644774907033617e-01,6.159608147722263685e-03,5.053740960211488588e-03,5.375340593671676208e-03,5.909019169633421837e-09,8.196869492036740201e-04,1.380524834608218826e-06,5.000000018340035046e-01,6.214682961168991693e-05,6.595139782393488748e-02
6.464907285360138589e-01,4.958346407934622890e-01,5.183801883907802610e-01,4.139693963029154600e-01,5.259074384430735272e-01,4.921119453277674749e-01,5.000054345176786486e-01,9.001588020258937117e-01,8.096537401442583937e-01,1.505207622870402273e-01,8.933989274195150987e-01,8.819035833323548568e-01,3.001355119527995829e-01,5.917793654839919454e-03,4.864970194062337959e-03,5.290422457180416274e-03,5.839509438329270337e-09,1.369469655981108303e-03,4.504995610787436897e-07,5.000000018261411272e-01,1.553649405857402541e-05,6.298412224452185071e-02
6.385285967425997633e-01,4.984109252145932367e-01,5.186136689557870882e-01,4.458136823427270024e-01,5.254921875211223670e-01,4.874966490034004507e-01,5.048947672640899942e-01,9.001588020258937117e-01,8.096680391423599632e-01,1.505207622870402273e-01,8.838730965176060383e-01,8.712757025559235702e-01,2.916847690243773994e-01,5.857340358042664036e-03,4.731514951395773827e-03,5.269192399431131199e-03,5.579482771464182873e-09,1.506928813230388022e-03,2.143360361768278877e-07,5.000000018157166881e-01,3.885055816684980402e-06,6.120711719134911549e-02
6.305664874271381670e-01,5.002689121356896917e-01,5.183008610105069858e-01,4.776580725838611152e-01,5.255888214111161805e-01,4.854839813126283765e-01,5.072542215608407679e-01,9.001588020258937117e-01,8.096771876375403743e-01,1.505207622870402273e-01,8.736759536188445363e-01,8.604636889861102533e-01,2.855512296316861653e-01,5.755963999688726990e-03,4.611886935347580575e-03,5.177622257263442100e-03,5.341935012223285879e-09,1.541293228612851309e-03,1.511200271729263137e-07,5.000000018054288065e-01,9.726927313688576663e-07,5.972768791460279086e-02
6.226043987840351734e-01,5.031554475623859490e-01,5.159085712627209386e-01,5.095018771469878027e-01,5.269924205827705155e-01,4.836309441003661114e-01,5.091913917345284313e-01,9.001588020258937117e-01,8.096830408423223435e-01,1.505207622870402273e-01,8.631653814965463134e-01,8.502231026388719082e-01,2.715929613345808291e-01,5.730619879850440933e-03,4.495716691788716017e-03,5.154728415823364371e-03,5.635995787952862441e-09,1.722407877058147263e-03,1.321404866608570180e-07,5.000000018428255588e-01,2.448562024441484729e-07,5.901278650712361157e-02
6.146423325692319528e-01,5.053190114699359636e-01,5.149336982142380670e-01,5.413462734828751177e-01,5.272209713398965381e-01,4.806623090864287073e-01,5.117946800014382402e-01,9.001588020258937117e-01,8.096867857211843544e-01,1.505207622870402273e-01,8.517602766788794355e-01,8.409183658323309274e-01,2.632643784798416320e-01,5.810547832241902237e-03,4.617629588206125131e-03,5.235265947102817410e-03,5.595796832677234773e-09,1.940216719230586362e-03,1.246366722392326580e-07,5.000000018531649548e-01,6.280966442686002042e-08,5.848898767451409658e-02
6.066802915914023542e-01,5.064986012548770011e-01,5.136937633108236145e-01,5.731907250026361256e-01,5.288060733772160793e-01,4.780374011393939693e-01,5.143850705140913249e-01,9.001588020258937117e-01,8.096891816936837571e-01,1.505207622870402273e-01,8.398232176796547321e-01,8.321277673540904418e-01,2.581949274576654796e-01,5.830529529040915336e-03,4.820629868382233195e-03,5.341660937117157990e-03,5.549231414489196608e-09,2.339722640090896328e-03,1.197397325208259143e-07,5.000000018379018307e-01,1.745812334217152497e-08,5.973821902641784920e-02
5.987182767265446515e-01,5.080517055951917493e-01,5.121919467321839337e-01,6.050350832626794073e-01,5.321641321444947614e-01,4.736705729984887481e-01,5.166621428202222699e-01,9.001588020258937117e-01,8.096907146362513075e-01,1.505207622870402273e-01,8.273824894541695896e-01,8.239866113622490440e-01,2.512572019950494728e-01,6.439361831648493344e-03,5.388947668707179742e-03,5.972088447207110282e-03,5.615948712841810915e-09,3.647274969000568415e-03,1.163181344217766608e-07,5.000000018654433553e-01,6.317024657571853338e-09,6.039558058348425823e-02
5.907562887072635993e-01,5.097299211740844438e-01,5.109040859516972288e-01,6.368794674434369307e-01,5.340922877760319043e-01,4.693969232357602661e-01,5.191735119006898325e-01,9.001588020258937117e-01,8.096916954124981913e-01,1.505207622870402273e-01,8.144589861421905885e-01,8.165099609291275318e-01,2.446661948651401575e-01,7.022898024473453286e-03,6.048616335131719833e-03,6.992339115288741420e-03,5.345031202194360516e-09,5.354394247961143972e-03,1.138530947060572079e-07,5.000000018552256398e-01,3.472817424023961219e-09,6.125001986791872577e-02
5.827943284511845068e-01,5.107213817104209186e-01,5.101922800701143013e-01,6.687239555672505054e-01,5.359423736009243378e-01,4.657525831469080391e-01,5.199112589390257888e-01,9.001588020258937117e-01,8.096923229128798472e-01,1.505207622870402273e-01,8.011659260307431030e-01,8.092834625708206220e-01,2.418252108606438744e-01,7.255046959204165119e-03,6.386062488795759585e-03,7.419933745482223779e-03,5.555850120072801941e-09,6.298765427152067629e-03,1.109938743041944136e-07,5.000000018584406236e-01,2.822312590338786818e-09,6.180868164438256540e-02
5.804941565201655607e-01,5.112703756287090284e-01,5.098952984983032843e-01,7.005691778180311857e-01,5.363819920215411319e-01,4.639361970691128767e-01,5.214066586654092506e-01,9.001588020258937117e-01,8.096927243874570967e-01,1.505207622870402273e-01,7.969627097373478408e-01,8.231412099656121306e-01,2.416316828019710872e-01,7.054299351304583500e-03,6.470423126466983907e-03,7.440569818703791569e-03,8.349110853897156188e-09,6.189808729767646255e-03,1.092056691735076010e-07,5.000000022239248221e-01,-2.969567678152374764e-09,6.160330759842960746e-02
5.816759558213157044e-01,5.121301913201449230e-01,5.092234031054523324e-01,7.133050531220558321e-01,5.382338372519313019e-01,4.612185380726753214e-01,5.227203400786251120e-01,9.001588020258937117e-01,8.096929812507847046e-01,1.505207622870402273e-01,7.979924589513356370e-01,8.368435406453187397e-01,2.387622219332246054e-01,7.004100390930407920e-03,6.318993157772303214e-03,7.359465582118166101e-03,4.616191990988437750e-09,5.990037774322546325e-03,1.043589674908062411e-07,5.000000017285827214e-01,2.797335023732205345e-09,6.086187468140411005e-02
5.825460277526238739e-01,5.128376269874179716e-01,5.085831805759528645e-01,7.045246260560559248e-01,5.381140428862776215e-01,4.596388099367038071e-01,5.236494255517014640e-01,9.001588020258937117e-01,8.096931455918734422e-01,1.505207622870402273e-01,7.993727088429368743e-01,8.345834137411553000e-01,2.346094437686547518e-01,7.164081632187170763e-03,6.194869250374236518e-03,7.252925828152984034e-03,4.500732349141100270e-09,5.940092909987585400e-03,1.017571776090162617e-07,5.000000017052680379e-01,2.610437795507961413e-09,6.136660106702891693e-02
5.823025580626078890e-01,5.132721157150754721e-01,5.082203928329382947e-01,6.898977796451088995e-01,5.380352439233989648e-01,4.582102861821777950e-01,5.250348968581010078e-01,9.001588020258937117e-01,8.096932507372582855e-01,1.505207622870402273e-01,7.993525823549011422e-01,8.239855491677252619e-01,2.315907904356646618e-01,7.204078094958485563e-03,6.163838507535417816e-03,7.226291233334553206e-03,5.480793714537623158e-09,5.755081019317701517e-03,1.005090027184082257e-07,5.000000018143968550e-01,2.640540004343903070e-09,6.080269463145479558e-02
5.820772793951229929e-01,5.139667459800064675e-01,5.081394979849617188e-01,6.726768367376124713e-01,5.385190341816279425e-01,4.565191198677794326e-01,5.257209527320215736e-01,9.001588020258937117e-01,8.096933180092474869e-01,1.505207622870402273e-01,7.991292500969602308e-01,8.114863409976660336e-01,2.282766793246182035e-01,7.041552621392962660e-03,6.069819100671072776e-03,7.219631471510914306e-03,6.351948418467356090e-09,5.536299617227283774e-03,9.877016254404453290e-08,5.000000019273614926e-01,2.705011944414295151e-09,6.031666269817772402e-02
5.825729972225772713e-01,5.143448303625576257e-01,5.081678897871270140e-01,6.626016185405574355e-01,5.384054191675682333e-01,4.553520469657725278e-01,5.258173348078505338e-01,9.001588020258937117e-01,8.096933610498482370e-01,1.505207622870402273e-01,7.998996890830009088e-01,8.064188232390244737e-01,2.265299823936101076e-01,7.000917394783316879e-03,6.046312427227790338e-03,7.131705302695799317e-03,6.867004860408298112e-09,5.481601322302290767e-03,9.758101421456137646e-08,5.000000019830577180e-01,2.637506816404978577e-09,6.019514851201532984e-02
5.846897262368939696e-01,5.150598473013804357e-01,5.086413475115713068e-01,6.472046688609618403e-01,5.361328224347432503e-01,4.556210294283833950e-01,5.278944174776120102e-01,9.001588020258937117e-01,8.096933885872131809e-01,1.505207622870402273e-01,8.032566994159076046e-01,8.038916531105119168e-01,2.244979293565224077e-01,6.990759134467765083e-03,5.954175527676357389e-03,7.109723559600718279e-03,6.461062913684355875e-09,5.467927856761581849e-03,9.640046078760322708e-08,5.000000019287432762e-01,3.345829524479587246e-09,5.912963672290699746e-02
5.877421004966068008e-01,5.158137839639318489e-01,5.085940150506185198e-01,6.323572575843191546e-01,5.345693192371758773e-01,4.548513826661321202e-01,5.285620349902135917e-01,9.001588020258937117e-01,8.096934062056120318e-01,1.505207622870402273e-01,8.081299794767082822e-01,8.053450749383819218e-01,2.208993080077094329e-01,6.988219117483923139e-03,5.931139678824993815e-03,7.017966470530993990e-03,6.300494466257288435e-09,5.637036007511636061e-03,9.547579600298889001e-08,5.000000018819733549e-01,2.703539156919830380e-09,5.851819071344002005e-02
5.917322010769689999e-01,5.179671815627165943e-01,5.095059818564701137e-01,6.149039372381130963e-01,5.342939884933187722e-01,4.543080636195373501e-01,5.297739365496477726e-01,9.001588020258937117e-01,8.096934174778588345e-01,1.505207622870401996e-01,8.142957433666129230e-01,8.087265147859519221e-01,2.144587702284782849e-01,7.160110573901470529e-03,5.839119884702738406e-03,6.995026698011949130e-03,6.015287941193702421e-09,5.679314567071136119e-03,9.481845959870761634e-08,5.000000018460691864e-01,2.456250604370860259e-09,5.802027713620550031e-02
5.944421665226968798e-01,5.194766117184476117e-01,5.095111844606399210e-01,5.993810821364441432e-01,5.339585632000937165e-01,4.537064111394134014e-01,5.306796898435199861e-01,9.001588020258937117e-01,8.096934246898394028e-01,1.505207622870402273e-01,8.182464960525224207e-01,8.088689531115116349e-01,2.079555184706462501e-01,7.203085025616002939e-03,5.816114182880418974e-03,6.989291900036964135e-03,5.806261367366215849e-09,5.689883925695519117e-03,9.421570417206815193e-08,5.000000018127825907e-01,2.407739483436439923e-09,5.789579382866705259e-02
5.958601948622335165e-01,5.195465570285645596e-01,5.114216859932796400e-01,5.883076271562492909e-01,5.341835420027423176e-01,4.531229967429503680e-01,5.313753153150837516e-01,9.001588020258937117e-01,8.096934293040626285e-01,1.505207622870402273e-01,8.204279555969906657e-01,8.062168758707773941e-01,2.109849267440212228e-01,7.213828830445923219e-03,5.810363005978903816e-03,6.987858525388365195e-03,5.946866228453683574e-09,5.692526224915842731e-03,9.334091844509071597e-08,5.000000018352573905e-01,2.420769280581945347e-09,5.786467037957931936e-02
5.966861795743960695e-01,5.188454615259591174e-01,5.126104716502538627e-01,5.811351427340757381e-01,5.344521580942789285e-01,4.523030083835374859e-01,5.324495242460123290e-01,9.001588020258937117e-01,8.096934322562414632e-01,1.505207622870402273e-01,8.217703280705239699e-01,8.040205421902679728e-01,2.154948623931459972e-01,7.216513575522916571e-03,5.808924138001447107e-03,6.901237814214470322e-03,6.207206422300925181e-09,5.693186540950287422e-03,9.232401988475977106e-08,5.000000018889495523e-01,2.471934316850578034e-09,5.785688843116532781e-02
5.971031943105752360e-01,5.180213589294768717e-01,5.145667383120827720e-01,5.753145415768318172e-01,5.356462397205924431e-01,4.500780488964130632e-01,5.329079147247552939e-01,9.001588020258937117e-01,8.096934341450446881e-01,1.505207622870402273e-01,8.224007889746771660e-01,8.010618829520945727e-01,2.222000036702953818e-01,7.044658652467600431e-03,5.722302823993916793e-03,6.793321018408373518e-03,6.102702461260588746e-09,5.520825560779582530e-03,9.148455698798679246e-08,5.000000018996528794e-01,3.440031718702368242e-09,5.750989387003783981e-02
5.978473830313145720e-01,5.172547410338463880e-01,5.151090339007156071e-01,5.704619901486767120e-01,5.359446842171199377e-01,4.489286557045102932e-01,5.335376053537178587e-01,9.001588020258937117e-01,8.096934353535004680e-01,1.505207622870402273e-01,8.235789428434631132e-01,8.003818881753954617e-01,2.257981688371697715e-01,7.001693146448844177e-03,5.614384626417645227e-03,6.766340544872312228e-03,6.217695809437583660e-09,5.477733827008543499e-03,9.103698700912054870e-08,5.000000019250803174e-01,2.917869258487271936e-09,5.673303683722786400e-02
6.000686880203527362e-01,5.170155698037536274e-01,5.148202038290785598e-01,5.594704989266929829e-01,5.362969594143487395e-01,4.485240235755649785e-01,5.348377568271456273e-01,9.001588020258937117e-01,8.096934361266701075e-01,1.505207622870402273e-01,8.269746251983541852e-01,8.015669711222339622e-01,2.250904990075170697e-01,6.990952192435970734e-03,5.587404878130677356e-03,6.759595309047352132e-03,6.056443464627347124e-09,5.466960994291100717e-03,9.101849182073028046e-08,5.000000019006340946e-01,2.660705487320526639e-09,5.722891790040184057e-02
6.021002129110117895e-01,5.172619707717852622e-01,5.138029818397925608e-01,5.446353824344148942e-01,5.352989836946170366e-01,4.480269228580300855e-01,5.357978922919508502e-01,9.001588020258937117e-01,8.096934366213438539e-01,1.505207622870402273e-01,8.297616536404672782e-01,7.997589452769994223e-01,2.207818066666801804e-01,6.988267294617230181e-03,5.580659792550841762e-03,6.757908909223354563e-03,5.881856009023732907e-09,5.291741253449541715e-03,9.095254748744730945e-08,5.000000018744422681e-01,2.577075199633086335e-09,5.666279050139807344e-02
6.035291435096301615e-01,5.173869466337276402e-01,5.130042451240759416e-01,5.334872030674743248e-01,5.357874160791865625e-01,4.467033147270609295e-01,5.355861663765234537e-01,9.001588020258937117e-01,8.096934369378360197e-01,1.505207622870402273e-01,8.316276770344197544e-01,7.979686109263900429e-01,2.176435288708809812e-01,6.987596611109716215e-03,5.406449921054825095e-03,6.671225568968553073e-03,6.061765429718190274e-09,5.247935632363906477e-03,9.088193620427867010e-08,5.000000018776656896e-01,2.549616314684638172e-09,5.652125388106209875e-02
6.045937577800071239e-01,5.173058418423556182e-01,5.126107626841497344e-01,5.237090800342413255e-01,5.362033424401821957e-01,4.461550846711738738e-01,5.363241935910078029e-01,9.001588020258937117e-01,8.096934371403275987e-01,1.505207622870402273e-01,8.329284632977155267e-01,7.955718086487322260e-01,2.163294251963115145e-01,6.987428841763494367e-03,5.362896361031570767e-03,6.649553976702780173e-03,6.079865617733259127e-09,5.236984115549611629e-03,9.050672789726482674e-08,5.000000018915271571e-01,2.540106941912589483e-09,5.614081770706556840e-02
6.057341610435390544e-01,5.171648603578093972e-01,5.121816256186825234e-01,5.126986761484952915e-01,5.366201009854659754e-01,4.453774086235290919e-01,5.366529786445590755e-01,9.001588020258937117e-01,8.096934372698817439e-01,1.505207622870402273e-01,8.342395179465235122e-01,7.926334928290362791e-01,2.150597806164370185e-01,6.987386739098079558e-03,5.352007372297251826e-03,6.644135655374692681e-03,6.102944045790747181e-09,5.061719285864726969e-03,9.012267320772938819e-08,5.000000018985667483e-01,2.540053518643005756e-09,5.604570596963780182e-02
6.068443214001593145e-01,5.169302381959101078e-01,5.119454499356157484e-01,5.043826001263519432e-01,5.375212452845685718e-01,4.444055048860184876e-01,5.366910577467702836e-01,9.001588020258937117e-01,8.096934373527703288e-01,1.505207622870402551e-01,8.356677852951589491e-01,7.913156936147821563e-01,2.147648622783325245e-01,6.901112705143486181e-03,5.349284500131611629e-03,6.642780735035985241e-03,6.185104990505107265e-09,5.017902385807557208e-03,8.984600155683347699e-08,5.000000019082062597e-01,2.531709257175482352e-09,5.602192675728159821e-02
6.082161501339655718e-01,5.169762416602379229e-01,5.117207053788693782e-01,4.953992566710069267e-01,5.381555349447945114e-01,4.436956068689602017e-01,5.368946314178246748e-01,9.001588020258937117e-01,8.096934374058024630e-01,1.505207622870402551e-01,8.374340313930161983e-01,7.906582257445826656e-01,2.134315868979626829e-01,6.879543824632428431e-03,5.348603223310406142e-03,6.469918159319258157e-03,6.072363174622052169e-09,5.006948291285881480e-03,8.962400496932206871e-08,5.000000018988620676e-01,2.502591098887599735e-09,5.567093110676847589e-02
6.096863990264431710e-01,5.168949644102507346e-01,5.117033215592260431e-01,4.896126468789013808e-01,5.387652734748861194e-01,4.432277500260464742e-01,5.372259302416981797e-01,9.001588020258937117e-01,8.096934374397324330e-01,1.505207622870402273e-01,8.396420299757876293e-01,7.924755320517403723e-01,2.132735704416706124e-01,6.874151778876956206e-03,5.262170682348132032e-03,6.426701897938104022e-03,6.040002393900278106e-09,5.004209843237558686e-03,8.948382199367634181e-08,5.000000018870710550e-01,2.460194222102629157e-09,5.558317890463553013e-02
6.111051209721872768e-01,5.164950033182407196e-01,5.125024948181503559e-01,4.825833462017892761e-01,5.396795374933442968e-01,4.427773802287112703e-01,5.377058130484390075e-01,9.001588020258937117e-01,8.096934374614407348e-01,1.505207622870402273e-01,8.417153520638810393e-01,7.930338857798927554e-01,2.157737073731897104e-01,6.872803708117762589e-03,5.240562068570358417e-03,6.415897404684332318e-03,5.841069079634263756e-09,5.003525218659196638e-03,8.913882994908866821e-08,5.000000018597648976e-01,3.455993076866017639e-09,5.556124014863283306e-02
6.125177432767259234e-01,5.161058179375783705e-01,5.129781559844359684e-01,4.747867074885919192e-01,5.398278247927029705e-01,4.424607923450741831e-01,5.383506976245387987e-01,9.001588020258937117e-01,8.096934374753297359e-01,1.505207622870402273e-01,8.436964344869427590e-01,7.931565451757854879e-01,2.175905755944998743e-01,6.958730078447825269e-03,5.148897539134540333e-03,6.413195647597084471e-03,5.902157103162818670e-09,4.830826647575489630e-03,8.890265531485113756e-08,5.000000018701209470e-01,2.942326931394207841e-09,5.521070494316134697e-02
6.142745430791475281e-01,5.159943437929829235e-01,5.132152950938492220e-01,4.658902977658212485e-01,5.402012262834124945e-01,4.420672920699830200e-01,5.387654866999017633e-01,9.001588020258937117e-01,8.096934374842159610e-01,1.505207622870402273e-01,8.461265328260382246e-01,7.940091887116669245e-01,2.177335111116398270e-01,6.893948030639448013e-03,5.125980697059417598e-03,6.412519748998588183e-03,5.940340781604146754e-09,4.960179278405078829e-03,8.887827644394013749e-08,5.000000018706408644e-01,2.733355721169418029e-09,5.512306888652151321e-02
6.161945702528447422e-01,5.160104336255975088e-01,5.133749762579783438e-01,4.577545300943122730e-01,5.404075589944064006e-01,4.416393713392280929e-01,5.390649475217854647e-01,9.001588020258937117e-01,8.096934374899014131e-01,1.505207622870402273e-01,8.488576874806160744e-01,7.961004730633483017e-01,2.173222941087761539e-01,6.877752724676799469e-03,5.120251202668602529e-03,6.412350403122807525e-03,5.914369556433695392e-09,4.992517579991436957e-03,8.898461223784183008e-08,5.000000018628718568e-01,2.600836540660581246e-09,5.475610372379240837e-02
6.181117321656010022e-01,5.159819923970717648e-01,5.132604576531893947e-01,4.457434123205895604e-01,5.400039461919459161e-01,4.413446070369321794e-01,5.395285962149823922e-01,9.001588020258937117e-01,8.096934374935388368e-01,1.505207622870402273e-01,8.512148579406040305e-01,7.956751755642411661e-01,2.162239636476657456e-01,6.873703881943685721e-03,5.205079982135370903e-03,6.326045962229776519e-03,5.776592655434552865e-09,5.345656610914036218e-03,8.892272600167617919e-08,5.000000018437754656e-01,2.560669979992422119e-09,5.397425947982329580e-02
6.193633704146279673e-01,5.158229081295233609e-01,5.132397464350247906e-01,4.365483662373295659e-01,5.405058441051528995e-01,4.410977122563900510e-01,5.398681213609414220e-01,9.001588020258937117e-01,8.096934374958661973e-01,1.505207622870402273e-01,8.526435053052554558e-01,7.944058562367427578e-01,2.160661579332702753e-01,6.958955499264622008e-03,5.312548682696497694e-03,6.304469478221297676e-03,5.932282338802207517e-09,5.606469198836603642e-03,8.892123991981496732e-08,5.000000018563440785e-01,2.576698299676597072e-09,5.377879302731822936e-02
6.204369102096499722e-01,5.156955860418971360e-01,5.131607657653747268e-01,4.280101960713896259e-01,5.403756145546099177e-01,4.414518032505209688e-01,5.408863940020638417e-01,9.001588020258937117e-01,8.096934374973551174e-01,1.505207622870402273e-01,8.537953752771757499e-01,7.929094040206904337e-01,2.157701829668597082e-01,7.239059383702046643e-03,5.598200875971991348e-03,6.385336606538704815e-03,6.001238734950885840e-09,6.706836208805169210e-03,8.886156443957173024e-08,5.000000018762329468e-01,2.581602979037048750e-09,5.372992420802494284e-02
6.212505981812163069e-01,5.159507603731369185e-01,5.133108573198765789e-01,4.204417242549435274e-01,5.383668643855270552e-01,4.420701019976432944e-01,5.423127274365958650e-01,9.001588020258937117e-01,8.096934374983076887e-01,1.505207622870402273e-01,8.545003035106222278e-01,7.911209766775777474e-01,2.145309079531672880e-01,9.357835485268339512e-03,6.445979164660055674e-03,7.440701620329530884e-03,6.033578199390587100e-09,9.224769874402245773e-03,8.885668346425689331e-08,5.000000018794672485e-01,2.538532170820046872e-09,5.337265581454760793e-02
