arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2
6.718881516581706181e-01,4.965385667220353350e-01,5.061199667891238541e-01,3.184368123731140532e-01,5.097128419564604940e-01,4.725768428812842648e-01,4.935189489817475850e-01,8.001620753903438965e-01,8.095421536568850884e-01,5.050227878322053471e-02,9.210574072774472265e-01,9.283470338600408045e-01,2.768128971640543279e-01,5.494379504823266279e-03,1.380461096238509537e-02,1.289191321464439911e-02,5.905111184586741286e-09,2.811341418035741627e-02,6.292602923189306009e-08,5.000000020511863319e-01,4.635826795384680177e-02,1.815019605380979173e-01
6.639259602601278454e-01,5.004801985884996807e-01,5.078238283630400751e-01,3.502806423275885428e-01,5.142252006028802391e-01,4.731073732802317799e-01,4.953801706629488155e-01,8.001620753903438965e-01,8.095966461374315415e-01,5.050227878322052777e-02,9.135580196596232438e-01,9.149455016646906858e-01,2.628793224580388554e-01,5.578958947722758091e-03,1.386751139650715774e-02,1.286296673183706663e-02,5.973947676648760092e-09,2.803357288804743733e-02,6.200241448146690228e-08,5.000000019008236096e-01,4.626759402181210290e-02,1.739949831939588132e-01
6.559637850475797949e-01,5.035289139083466425e-01,5.076448743504017314e-01,3.821250230479974475e-01,5.165938426846221621e-01,4.727517814035542276e-01,4.963020695920672964e-01,8.001620753903438965e-01,8.096315104119847783e-01,5.050227878322053471e-02,9.051396863755128974e-01,9.022518172092149902e-01,2.507956394480982953e-01,6.894045973039223535e-03,1.500464687918556632e-02,1.466723835894535345e-02,5.939036047505607270e-09,3.387943535013786256e-02,6.320931668505866351e-08,5.000000018388316425e-01,4.003403820902020488e-02,1.579715856712805566e-01
6.480016270099017150e-01,5.052265635300483559e-01,5.071297040044486781e-01,4.139695204254401073e-01,5.141897857125131699e-01,4.733092437404928798e-01,4.985172994179858375e-01,8.001620753903438965e-01,8.096538165655665642e-01,5.050227878322052777e-02,8.960337783520921917e-01,8.903301309353324200e-01,2.442173067339348247e-01,7.309089312354097832e-03,1.528893808722713368e-02,1.494579411860028594e-02,5.912954688211113092e-09,3.482340681611804933e-02,6.477214096133051192e-08,5.000000018177006567e-01,4.077591654899406087e-02,1.498244770432846928e-01
6.400394894520483602e-01,5.054609882814803390e-01,5.076538140576498659e-01,4.458139533937987564e-01,5.098510093621059225e-01,4.730928346112848182e-01,4.994539838842440571e-01,8.001620753903438965e-01,8.096680880366925459e-01,5.050227878322052777e-02,8.864220334553323255e-01,8.788230706924795577e-01,2.455634938188335226e-01,7.412858534624356538e-03,1.536001681467447262e-02,1.501544000497797259e-02,5.867905390585503040e-09,3.505942497907465344e-02,6.587708627941341439e-08,5.000000018096241172e-01,4.096138783114412762e-02,1.477874881549301744e-01
6.320773726937896075e-01,5.043036538295426752e-01,5.065556357928170383e-01,4.776582587988756901e-01,5.056404659809149438e-01,4.726031727563140272e-01,5.006452354135679794e-01,8.001620753903438965e-01,8.096772189201213443e-01,5.050227878322052777e-02,8.762823237567100021e-01,8.678721786578821318e-01,2.495931863108742377e-01,7.266273347770087210e-03,1.511900223440255583e-02,1.460154357482763322e-02,5.835303025333570543e-09,3.339316988728101981e-02,6.697032593618909205e-08,5.000000018085803966e-01,4.422823391843806046e-02,1.407222957498502625e-01
6.241152778411904745e-01,5.031029897899328418e-01,5.052500193481268553e-01,5.095026923735868074e-01,5.025275656828039894e-01,4.726982198153697468e-01,5.038154886096574137e-01,8.001620753903438965e-01,8.096830608569093313e-01,5.050227878322052777e-02,8.655624581585693589e-01,8.576183717941491258e-01,2.528501166139457412e-01,6.970833502086085445e-03,1.488622211488367653e-02,1.432553770046426055e-02,5.784061347765811218e-09,3.297658566981109124e-02,6.853283682093186155e-08,5.000000018205309482e-01,4.504497878733085964e-02,1.351603508039213863e-01
6.161532073993548630e-01,5.028709461123173075e-01,5.031510639095805315e-01,5.413470598531291422e-01,4.981517409936087604e-01,4.719794184096994805e-01,5.071300862359660044e-01,8.001620753903438965e-01,8.096867985265118195e-01,5.050227878322052083e-02,8.542248080108237884e-01,8.481948546167278336e-01,2.503621678672237616e-01,6.896972449678460612e-03,1.474176437287890926e-02,1.425653548738251009e-02,5.765406048238429788e-09,3.287244117601961085e-02,7.033490120164486099e-08,5.000000018337485974e-01,4.501912763305498943e-02,1.327347037871517976e-01
6.081911629347488413e-01,5.054395724955150770e-01,5.000736634213187592e-01,5.731907486849262545e-01,4.957127675353172891e-01,4.688242051980862080e-01,5.098073123489149650e-01,8.001620753903438965e-01,8.096891898865288262e-01,5.050227878322051389e-02,8.420641511220254838e-01,8.397750877803805691e-01,2.351306988029092937e-01,6.792246861915870321e-03,1.470564787694724276e-02,1.406676288919602759e-02,5.858701197622150643e-09,3.336397304299928285e-02,7.224854207579090029e-08,5.000000018296774096e-01,4.547271962020675573e-02,1.310931548781175959e-01
6.002291424808131604e-01,5.074379216365720868e-01,4.988090356059342589e-01,6.050352602298006977e-01,4.970833618832383727e-01,4.653640004755198456e-01,5.128213481641344940e-01,8.001620753903438965e-01,8.096907198780313175e-01,5.050227878322051389e-02,8.293729164345812199e-01,8.319161249396660462e-01,2.259792101465294134e-01,6.766064464453899405e-03,1.469661906583283155e-02,1.393305375083443709e-02,5.649687946470959572e-09,3.314181971947390698e-02,7.349326716049255778e-08,5.000000018092589649e-01,4.420592148856813952e-02,1.313728228729836023e-01
5.922671489236305264e-01,5.078513557162743774e-01,4.965447512572192523e-01,6.368796840057077135e-01,4.988952585149112329e-01,4.610188676106645733e-01,5.160530947327963691e-01,8.001620753903438965e-01,8.096916987661875176e-01,5.050227878322051389e-02,8.162697898932312901e-01,8.245570193689977234e-01,2.202821346546992021e-01,6.845780562101694278e-03,1.460810028184408860e-02,1.381336265970740766e-02,5.623762018399912916e-09,3.274122851397961304e-02,7.411419155508552143e-08,5.000000018252713785e-01,4.204894553525199974e-02,1.293724729494594716e-01
5.843051810662388545e-01,5.061092638861366400e-01,4.948395038469533547e-01,6.687239270010578718e-01,4.970701850889317486e-01,4.639477276088710966e-01,5.214536084820715622e-01,8.001620753903438965e-01,8.096923250585693621e-01,5.050227878322051389e-02,8.032261008439004479e-01,8.167627741711538381e-01,2.227577033755397395e-01,6.779446953456076848e-03,1.441344391144095023e-02,1.352464847820948439e-02,5.687376021354094986e-09,3.281360370423436201e-02,7.485871325065404270e-08,5.000000018526430390e-01,4.473018431120592137e-02,1.240415909839188008e-01
5.763432409522182276e-01,5.047412452953904394e-01,4.944549962634784968e-01,7.005683743901802707e-01,4.974038368477582961e-01,4.664655230744339520e-01,5.255465429487459206e-01,8.001620753903438965e-01,8.096927257602686279e-01,5.050227878322051389e-02,7.898877091060418909e-01,8.095135161736998208e-01,2.266337543647032882e-01,6.676599479827712361e-03,1.384720073177645762e-02,1.319367952261145220e-02,5.885829719273471268e-09,2.989874319777574563e-02,7.547807970039201402e-08,5.000000018599615181e-01,4.655067263436013514e-02,1.109770582872632444e-01
5.683813311159445769e-01,5.039707855870061426e-01,4.937931750854141488e-01,7.324128513870106216e-01,4.995918614112471179e-01,4.685659453667844754e-01,5.277169026198261781e-01,8.001620753903438965e-01,8.096929821291092289e-01,5.050227878322051389e-02,7.760636444553212776e-01,8.029057721361583244e-01,2.274888950232382967e-01,6.219571667337876926e-03,1.310179701066609831e-02,1.276588478499911597e-02,5.929838071791192773e-09,2.761727759537646598e-02,7.632007878464892060e-08,5.000000018699772841e-01,4.010477393666302126e-02,9.183889724884804207e-02
5.604194514434636121e-01,5.037146841025164079e-01,4.924111467827744781e-01,7.642572653419493767e-01,5.018341244194878259e-01,4.706405386928185219e-01,5.277326088863236730e-01,8.001620753903438965e-01,8.096931461538252606e-01,5.050227878322051389e-02,7.617637139920132583e-01,7.968928086674943456e-01,2.247499514457162173e-01,5.587732325157901241e-03,1.205281104975417829e-02,1.188256812880084980e-02,6.009754589638970641e-09,2.463152682414349037e-02,7.755132231386986596e-08,5.000000018812670310e-01,2.791176296320451236e-02,7.463279571625196229e-02
5.524576030104451085e-01,5.037556301173856665e-01,4.900984008277179949e-01,7.961015711601198142e-01,5.028856911055221701e-01,4.718249776509622628e-01,5.256479207510380558e-01,8.001620753903438965e-01,8.096932510967949082e-01,5.050227878322050695e-02,7.469498197536359463e-01,7.915477350179321858e-01,2.186379769600954592e-01,5.084718002496197917e-03,1.118671953279157250e-02,1.114415679557062382e-02,6.090290167845279496e-09,2.095212960901426946e-02,7.876331739406018860e-08,5.000000018887339470e-01,1.635219780420660296e-02,6.377487722101142509e-02
5.444957880724976551e-01,5.044879288088871538e-01,4.862626118837929945e-01,8.279455419900794144e-01,5.046087415008794208e-01,4.699014165243438068e-01,5.217383208267007966e-01,8.001620753903438965e-01,8.096933182392789252e-01,5.050227878322050695e-02,7.312904005548994668e-01,7.873833053841656771e-01,2.065380274066941357e-01,4.872703055259872129e-03,1.053889022939847632e-02,1.061450846246462208e-02,6.065014386377453332e-09,1.916966639399997341e-02,7.983117248421974876e-08,5.000000018865160545e-01,1.093183071468458931e-02,6.002477338836770954e-02
5.365340038181394267e-01,5.072791767889806014e-01,4.832076672175343313e-01,8.597896375246725231e-01,5.081422092045001504e-01,4.668487423306323936e-01,5.182395154813306259e-01,8.001620753903438965e-01,8.096933611970222877e-01,5.050227878322050695e-02,7.151932172330166537e-01,7.849157261883775716e-01,1.913868318146001446e-01,5.423526938760034680e-03,1.020439262465539301e-02,1.013703865797812957e-02,6.040661422287695599e-09,1.803392365701106392e-02,8.059613729927285691e-08,5.000000018980049754e-01,7.966370490964172491e-03,5.805195376915937150e-02
5.323181764100649582e-01,5.101502270762049429e-01,4.825444584605915743e-01,8.916349621570404116e-01,5.126008322275122930e-01,4.647097790418707186e-01,5.164769068603113356e-01,8.001620753903438965e-01,8.096933886813750814e-01,5.050227878322051389e-02,7.064161667824995217e-01,7.952268285490341482e-01,1.833358543608820113e-01,5.561246467434106770e-03,9.948237533473514027e-03,9.931399657512439069e-03,8.341701669520017743e-09,1.740491923172471367e-02,8.117893641822920924e-08,5.000000021845126819e-01,6.304808383004067117e-03,5.686858358860976542e-02
5.338323141107220726e-01,5.123367662964531943e-01,4.822451788735008793e-01,9.199329971058249900e-01,5.153774319131410042e-01,4.630250745208780438e-01,5.158774837966421112e-01,8.001620753903438965e-01,8.096934062658567299e-01,5.050227878322052083e-02,7.073942786374166625e-01,8.206917114840690530e-01,1.787282360651481494e-01,5.509420309659255818e-03,9.711671649850419849e-03,9.793722231589292379e-03,6.202859677114912769e-09,1.690261216788324639e-02,7.921218877431771170e-08,5.000000019141813690e-01,4.969265452295798524e-03,5.622765951255124378e-02
5.355847834093364623e-01,5.133230608951742102e-01,4.819743743130078251e-01,9.160215260824283723e-01,5.178488960436180566e-01,4.605800978765199893e-01,5.145116903048276846e-01,8.001620753903438965e-01,8.096934175164033354e-01,5.050227878322052083e-02,7.098495685968136959e-01,8.241855954288838104e-01,1.758068529574763617e-01,5.410191797231325185e-03,9.566258573256238712e-03,9.673036373335976157e-03,3.656094211931514577e-09,1.660449554259524341e-02,7.621463547244829378e-08,5.000000015871725045e-01,3.945231822801161838e-03,5.537731463834019707e-02
5.384473312818283119e-01,5.140681177221965159e-01,4.828022414380433447e-01,9.028904678160154518e-01,5.201477687856577159e-01,4.595453779343368628e-01,5.147448905872692437e-01,8.001620753903438965e-01,8.096934247145001207e-01,5.050227878322052777e-02,7.153870340470664946e-01,8.244176875467799093e-01,1.758258771113492269e-01,5.385384830912923540e-03,9.529906783733657280e-03,9.642865529592481444e-03,5.115652019879445573e-09,1.652996983814980503e-02,7.680595694720214266e-08,5.000000017761520033e-01,3.689237846473457025e-03,5.516472550443969614e-02
5.400947285072006387e-01,5.147560114824193400e-01,4.822050307745295861e-01,8.826011236349496913e-01,5.205613402023177017e-01,4.583230956475569662e-01,5.150896348619792287e-01,8.001620753903438965e-01,8.096934293198405630e-01,5.050227878322052083e-02,7.188919461723692894e-01,8.161890986992785813e-01,1.717455883784885229e-01,5.465445678996913581e-03,9.348294370501379624e-03,9.549060637716285868e-03,5.622603833740623953e-09,1.651133921913783276e-02,7.756159862215431653e-08,5.000000018553413250e-01,2.475072247712822512e-03,5.476653012159272277e-02
5.408995454324537766e-01,5.151789596930221871e-01,4.816003072130019547e-01,8.619715496930692167e-01,5.221201136505998486e-01,4.554081097304797376e-01,5.132791933775542326e-01,8.001620753903438965e-01,8.096934322663361661e-01,5.050227878322052777e-02,7.207784453490068133e-01,8.047978088365348448e-01,1.681787399133954364e-01,5.485462904736444593e-03,9.216626050082955476e-03,9.525607020508006922e-03,6.295168948452766484e-09,1.633415684850292315e-02,7.819041988517139839e-08,5.000000019263994844e-01,1.711444323895045449e-03,5.363182958089477564e-02
5.426883546708390904e-01,5.156003431306865892e-01,4.812849330558434668e-01,8.469648969365284330e-01,5.232459767082188185e-01,4.538821282960277537e-01,5.130033105757481060e-01,8.001620753903438965e-01,8.096934341515031885e-01,5.050227878322052777e-02,7.240516872013467164e-01,8.004079881320256273e-01,1.656764709719863171e-01,5.490467106213987002e-03,9.183706415972143697e-03,9.519742934600504067e-03,6.843119078167302645e-09,1.628985711574171269e-02,7.877644112776511476e-08,5.000000019953696473e-01,1.060457946012685615e-03,5.334812561009753817e-02
5.449939929463132327e-01,5.155450030981920673e-01,4.811142924108630092e-01,8.238532156343678636e-01,5.176627187185705026e-01,4.532661748340575669e-01,5.142131210794493867e-01,8.001620753903438965e-01,8.096934353576326071e-01,5.050227878322052083e-02,7.283899141373549879e-01,7.921814245564331447e-01,1.646574864437444496e-01,5.750499719251376401e-03,9.089217450552919755e-03,9.432017648982526578e-03,6.348028887101219437e-09,1.679634750533174486e-02,7.899901553324824828e-08,5.000000019422459197e-01,4.376664670338371887e-04,5.258712121810487500e-02
5.471849673014107518e-01,5.146936719501210566e-01,4.822718000881427991e-01,8.195055100225466793e-01,5.151837975671748060e-01,4.513517929365250536e-01,5.129645209156526997e-01,8.001620753903438965e-01,8.096934361293138815e-01,5.050227878322052777e-02,7.329882260785324233e-01,7.956090011557923614e-01,1.699742408881614597e-01,5.642991539282354863e-03,9.065590874837726673e-03,9.410082240197636255e-03,6.758051125485264050e-09,1.761309432366729016e-02,7.950634408833559816e-08,5.000000019262267337e-01,9.720414728226943945e-04,5.239684177943804144e-02
5.495370917376056763e-01,5.148316983389545909e-01,4.826880531401293584e-01,8.130851694022416254e-01,5.148214451956467652e-01,4.518563256961715680e-01,5.143382823341240417e-01,8.001620753903438965e-01,8.096934366230353897e-01,5.050227878322052083e-02,7.373547789818404308e-01,7.989342057124206864e-01,1.705978599712628385e-01,5.616111336946630339e-03,9.059683309888899930e-03,9.318335655521614927e-03,5.898234907261422917e-09,1.781728491637511042e-02,7.977316392400908272e-08,5.000000018475776464e-01,4.155405401536898385e-04,5.234926985438524694e-02
5.522538207380753850e-01,5.155576319646539840e-01,4.817345363969095517e-01,8.003704063530359125e-01,5.080479648732014741e-01,4.530201523531858787e-01,5.164713984818726233e-01,8.001620753903438965e-01,8.096934369389182651e-01,5.050227878322052083e-02,7.418146542604346916e-01,7.999116552194517338e-01,1.660146278249790552e-01,5.609391797687677227e-03,9.058205798685841151e-03,9.295399336027959994e-03,5.722295644103025109e-09,1.838589558110846622e-02,8.067798510114469530e-08,5.000000018906011201e-01,7.364752589343100814e-04,5.199233480484759945e-02
5.551624068081886243e-01,5.157077507852597664e-01,4.817282816687198377e-01,7.913431110398484458e-01,5.084418288447470902e-01,4.544220680479609809e-01,5.179713409960958748e-01,8.001620753903438965e-01,8.096934371410199338e-01,5.050227878322052083e-02,7.469937853737902422e-01,8.033756091238397623e-01,1.652661370151338738e-01,5.607712545739692092e-03,9.057836225967884694e-03,9.375925980677778798e-03,5.779489005261194974e-09,1.887311949937210687e-02,8.146775170841881987e-08,5.000000017858936552e-01,3.566452671441510368e-04,5.190308608538029417e-02
5.571945945698942859e-01,5.160882627071904372e-01,4.808878552515152838e-01,7.796467335510397501e-01,5.088311281632221794e-01,4.545355193991703069e-01,5.179065503572540807e-01,8.001620753903438965e-01,8.096934372703246119e-01,5.050227878322052083e-02,7.502577576200291087e-01,8.024094862874115996e-01,1.616173115247888925e-01,5.607291975117636301e-03,8.971481445407021929e-03,9.482318518208609701e-03,5.662164188732487231e-09,1.882240058627827894e-02,8.196114057170144020e-08,5.000000018282201308e-01,8.916355817732783120e-05,5.188077187693283104e-02
5.587155118008714227e-01,5.171300344420267647e-01,4.804595643958705087e-01,7.673229463375775827e-01,5.102447443976584340e-01,4.548259440013284194e-01,5.176333535761571403e-01,8.001620753903438965e-01,8.096934373530536577e-01,5.050227878322052083e-02,7.526205326161079512e-01,7.995698908360548973e-01,1.571016076935645711e-01,5.607187268723923777e-03,8.949892231362003431e-03,9.508916768022323759e-03,5.919438390674924006e-09,1.863719422754851751e-02,8.248907904020580888e-08,5.000000018753900655e-01,2.229227519584865239e-05,5.187519088893858404e-02
5.603485673444107418e-01,5.174125397748364774e-01,4.811675015016639301e-01,7.585056309883092540e-01,5.116693380339873976e-01,4.550573947203576108e-01,5.172950623123909741e-01,8.001620753903438965e-01,8.096934374059836514e-01,5.050227878322051389e-02,7.557424373966861175e-01,7.989473730877517665e-01,1.576899960209149076e-01,5.520897749349413554e-03,8.858232683936055965e-03,9.429304603830981207e-03,6.177766860401544830e-09,1.859089185718267034e-02,8.288177105992213196e-08,5.000000019093431280e-01,5.574289522704101261e-06,5.118369967531220810e-02
5.622740995413723075e-01,5.173809661920099057e-01,4.818008691527566612e-01,7.487919992929932267e-01,5.129001266416112204e-01,4.548608461635486599e-01,5.165098463831719888e-01,8.001620753903438965e-01,8.096934374398483403e-01,5.050227878322051389e-02,7.593719127363914856e-01,7.986000260640899739e-01,1.589721661518707641e-01,5.499324487433823218e-03,8.835316775140600321e-03,9.409400834616181777e-03,6.072095832917722431e-09,1.857931628422383741e-02,8.303877803955855159e-08,5.000000019045047761e-01,1.395152147138615832e-06,5.170091755001827993e-02
5.644290879233828662e-01,5.171587811585300898e-01,4.826476556092506032e-01,7.428162481414858354e-01,5.140744118511489935e-01,4.547545386207721418e-01,5.154468080643515027e-01,8.001620753903438965e-01,8.096934374615148977e-01,5.050227878322051389e-02,7.635285174774006922e-01,8.014638369361164472e-01,1.614962991724672725e-01,5.493931301689370175e-03,8.829587474725284976e-03,9.404424784338519250e-03,6.059187047765800811e-09,1.857642248874548374e-02,8.341390824405289537e-08,5.000000019058814527e-01,3.504677435993042978e-07,5.183022289124321336e-02
5.656755203715861935e-01,5.174533990698119146e-01,4.823842463075551090e-01,7.362114243233354172e-01,5.143092204318343574e-01,4.545152245813942060e-01,5.145617713870517251e-01,8.001620753903438965e-01,8.096934374753772534e-01,5.050227878322051389e-02,7.655333149355105782e-01,8.013284563395473015e-01,1.597302844807833300e-01,5.492582758076867966e-03,8.741892429756712227e-03,9.316918722968857078e-03,5.803905030018751416e-09,1.840317163071981954e-02,8.375013932515665875e-08,5.000000018768312460e-01,8.937485703820276286e-08,5.186254740481284486e-02
5.666366631817525423e-01,5.176832176797595553e-01,4.823361661292804303e-01,7.288055540836914092e-01,5.152871885099683524e-01,4.546350227779845654e-01,5.141634345149278529e-01,8.001620753903438965e-01,8.096934374842463811e-01,5.050227878322051389e-02,7.671215223910211600e-01,7.995811444187979067e-01,1.586120185555396633e-01,5.492246276164709264e-03,8.719968655563594545e-03,9.295042340233698741e-03,5.887692229419582430e-09,1.853238608516634758e-02,8.427635524689703838e-08,5.000000018772645660e-01,2.409089051149007171e-08,5.187062775448422758e-02
5.681598521933366452e-01,5.178721901477705281e-01,4.822537959692973497e-01,7.163955496196086070e-01,5.167463736924930995e-01,4.550394742792913116e-01,5.138099914597644702e-01,8.001620753903438965e-01,8.096934374899208420e-01,5.050227878322050695e-02,7.696144974654928195e-01,7.963066378485171848e-01,1.573232388812632609e-01,5.664688668394347870e-03,8.887009876824234281e-03,9.289572801379857719e-03,5.989232339073379547e-09,1.839216356772984187e-02,8.453815216627760458e-08,5.000000018959729342e-01,7.960768125706467071e-09,5.221769531066051961e-02
5.700686069996718786e-01,5.178985859712761375e-01,4.821082939115998167e-01,7.066998918220149806e-01,5.173243446771961240e-01,4.557887615262094516e-01,5.138372758352167669e-01,8.001620753903438965e-01,8.096934374935512713e-01,5.050227878322050695e-02,7.728334001716403723e-01,7.961644867491569633e-01,1.565140889969149629e-01,5.880327808936119775e-03,9.101294358202319593e-03,9.374466804016708815e-03,6.226381306203831185e-09,1.835710674397968492e-02,8.490406258500131023e-08,5.000000019276242824e-01,4.041622830147597911e-09,5.195941599273237732e-02
5.725553325003956973e-01,5.189270560641610075e-01,4.816176734460608788e-01,6.865177469881849071e-01,5.143040128037827952e-01,4.564008702854045474e-01,5.145440205803361033e-01,8.001620753903438965e-01,8.096934374958740799e-01,5.050227878322051389e-02,7.764222072044505429e-01,7.917362873401410095e-01,1.515320303520009126e-01,5.934236092173385962e-03,9.241124241038237846e-03,9.481949690542067904e-03,5.983073709911178879e-09,1.834834292020411442e-02,8.500972207149749747e-08,5.000000018970672810e-01,3.037966415223932536e-09,5.189484619092797624e-02
5.741905369226509848e-01,5.201295719088335767e-01,4.818922983654119196e-01,6.759224742282597953e-01,5.136006349974381324e-01,4.556111446007906629e-01,5.135719356259355051e-01,8.001620753903438965e-01,8.096934374973602244e-01,5.050227878322051389e-02,7.788710966170958594e-01,7.908321353052703007e-01,1.480492758241217233e-01,6.033978522764328091e-03,9.276085710275532720e-03,9.508822945780806210e-03,6.350568189203142095e-09,1.817362487618663994e-02,8.535661220178959540e-08,5.000000018948252967e-01,2.676840176032791332e-09,5.187870058743460772e-02
5.750970624326489089e-01,5.214148149262679555e-01,4.817173446555363947e-01,6.686239671464956347e-01,5.136339456675440562e-01,4.552760703368192163e-01,5.133324388534160621e-01,8.001620753903438965e-01,8.096934374983110194e-01,5.050227878322051389e-02,7.798231183703943081e-01,7.898306412562362544e-01,1.432566750133727751e-01,6.058913932134248233e-03,9.284825738725395114e-03,9.601802259169097201e-03,6.136169024114889465e-09,1.812994453767909422e-02,8.552781842443706428e-08,5.000000018764578780e-01,2.560305246447017275e-09,5.187466531482919085e-02
