arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2
6.013942644547227712e-01,4.619309972847652768e-01,4.980207551752686146e-01,6.042817019715652771e-01,4.995137980661067956e-01,4.551522453393072043e-01,4.981899083780090831e-01,7.001721762520015657e-01,8.096916966171981977e-01,5.049463100229047846e-02,8.236602705461296692e-01,8.444341054595322360e-01,3.834206452017754341e-01,3.202119516283879162e-03,3.975244149873635377e-03,7.875883762639568006e-03,5.489957051293669350e-09,1.288160212450713965e-02,7.307034664364615175e-08,5.000000019137778029e-01,2.752114835719805592e-09,9.708886217422180165e-02
5.934322836094363396e-01,4.604392245308080445e-01,4.940750585083661384e-01,6.361257625834106921e-01,4.961578778794765721e-01,4.499658723839526364e-01,4.987657534392181402e-01,7.001721762520015657e-01,8.096923236836466309e-01,5.049463100229047846e-02,8.120368145194363230e-01,8.352053181411815963e-01,3.757580631606984856e-01,3.194355985783639898e-03,3.905234372606945781e-03,7.813357862087370181e-03,5.324002689929540351e-09,1.283880725936045047e-02,7.453353016168581794e-08,5.000000018713899319e-01,2.515910286335082928e-09,9.492232427920074822e-02
5.854703272389661928e-01,4.587437814370989853e-01,4.905268910123770087e-01,6.679702338543684892e-01,4.913737197914822552e-01,4.443879228179876129e-01,4.961591492370006629e-01,7.001721762520015657e-01,8.096927248805935173e-01,5.049463100229048540e-02,7.997385866461547144e-01,8.263343829191504009e-01,3.684718860631222559e-01,3.106153760225549565e-03,3.887733650068755323e-03,7.711465495704891877e-03,5.624009820179009251e-09,1.248305967678960821e-02,7.581262752301470973e-08,5.000000018467711804e-01,2.424691516688697964e-09,9.231040636427499668e-02
5.775084000004901963e-01,4.569828377520672724e-01,4.868028274189676874e-01,6.998145941048388163e-01,4.835724936360840109e-01,4.390278314544185934e-01,4.940548013103285840e-01,7.001721762520015657e-01,8.096929815662933239e-01,5.049463100229048540e-02,7.869206321385788794e-01,8.176238063196747952e-01,3.601245826768136871e-01,3.084102412597959295e-03,3.797097386042182741e-03,7.513471275083693536e-03,5.758496020133162814e-09,1.170403318479692339e-02,7.711422582495032892e-08,5.000000019281699570e-01,-2.582265268635846654e-09,9.027722540595911616e-02
5.695465030393913608e-01,4.568798689096372212e-01,4.835558226822362360e-01,7.316592212525440120e-01,4.756110153927888273e-01,4.334018784260856849e-01,4.907724368276523141e-01,7.001721762520015657e-01,8.096931457937357468e-01,5.049463100229049234e-02,7.738679761637181631e-01,8.085238581101873434e-01,3.471507713376993931e-01,3.251106604547183716e-03,3.946947097363247801e-03,7.377704753017421541e-03,5.817346722222493112e-09,1.150924488345980018e-02,7.790584998267647696e-08,5.000000019152754938e-01,3.054429136438130569e-09,8.873373364760085702e-02
5.615846338439864915e-01,4.579330086673330524e-01,4.808431557757347208e-01,7.635038974710285364e-01,4.676496835868478308e-01,4.269219043589456697e-01,4.877805964500213087e-01,7.001721762520015657e-01,8.096932508664097528e-01,5.049463100229049234e-02,7.603250965742684997e-01,7.996746883509672221e-01,3.319309457364369442e-01,3.637902704328298525e-03,4.070676840862749724e-03,7.257497102104146225e-03,5.898202932838313712e-09,1.215060878746085198e-02,7.841972226635657189e-08,5.000000019074564150e-01,2.753048883045799055e-09,9.352318742328082080e-02
5.536227979396697307e-01,4.595091524206345590e-01,4.769215310262212570e-01,7.953480922000961684e-01,4.622060641909574996e-01,4.211792788900048934e-01,4.837551530810293987e-01,7.001721762520015657e-01,8.096933180918786110e-01,5.049463100229048540e-02,7.459549244473999696e-01,7.903571883600805092e-01,3.120434275253942680e-01,4.165909792137794353e-03,3.929104159319607090e-03,7.054926876435921659e-03,5.876032223125759186e-09,1.162096135762466335e-02,7.900285009823735384e-08,5.000000017919524753e-01,2.383457711415461426e-09,9.610112046487213899e-02
5.456609849708965454e-01,4.611796632980393329e-01,4.740530280642550331e-01,8.271929952395825625e-01,4.660512082045754068e-01,4.155658686713908923e-01,4.775640926880207471e-01,7.001721762520015657e-01,8.096933611027156141e-01,5.049463100229048540e-02,7.307864563429310456e-01,7.824767656464728383e-01,2.943068379211835062e-01,4.039149651154214440e-03,3.548663725248597800e-03,6.141683884676747002e-03,6.037850337589344702e-09,1.028085527592090091e-02,7.876223053123770471e-08,5.000000018356268727e-01,2.528450330052487001e-09,1.081319441686743044e-01
5.378284150725275436e-01,4.605044148354419109e-01,4.708477626672066263e-01,8.590376347342983943e-01,4.694622827833754841e-01,4.100088065077567290e-01,4.755518283640368105e-01,7.001721762520015657e-01,8.096933886210376796e-01,5.049463100229047846e-02,7.150061213960989814e-01,7.762434691970078182e-01,2.825039834797342664e-01,4.007458740038506370e-03,3.453533720821329225e-03,5.913329085120888791e-03,6.192350750053020887e-09,9.945766824457217756e-03,7.810556493909149696e-08,5.000000019329714496e-01,2.693131402018931791e-09,1.111400899541978154e-01
5.364312313372995300e-01,4.601082701977912692e-01,4.691572652480115457e-01,8.908829216337001977e-01,4.715146119470541297e-01,4.081303624700409194e-01,4.674723839273188242e-01,7.001721762520015657e-01,8.096934062272529431e-01,5.049463100229047152e-02,7.111351619972845484e-01,7.909915361262841449e-01,2.733768844499154804e-01,3.999537864581747398e-03,3.257231285685533145e-03,5.511196991905457400e-03,8.571345529004003323e-09,9.861992798419231751e-03,7.843073354291162423e-08,5.000000022464364813e-01,4.026131308489596612e-09,1.239687425564415246e-01
5.377826852075214825e-01,4.605054437642753795e-01,4.679601287187356018e-01,9.227263925125813726e-01,4.748039798793823874e-01,4.116956351088746913e-01,4.668916080218112885e-01,7.001721762520015657e-01,8.096934174917046478e-01,5.049463100229047152e-02,7.115597290372976946e-01,8.144915283779172732e-01,2.636287139984769268e-01,3.997556938706669886e-03,3.208143848287825506e-03,5.410643117354394134e-03,7.154699173225464177e-09,1.001356522670262747e-02,7.721797831932785755e-08,5.000000020230774833e-01,2.842210201918692489e-09,1.213108709662027163e-01
5.405928818242330403e-01,4.618563249900054513e-01,4.664708230446734660e-01,9.545682232394143707e-01,4.775794134414945158e-01,4.162214295812418086e-01,4.673100311485903213e-01,7.001721762520015657e-01,8.096934246986979833e-01,5.049463100229047846e-02,7.127215217363602751e-01,8.421635749322030629e-01,2.513735337200629361e-01,3.910803285381112861e-03,3.023355716353312746e-03,5.385502749344208556e-03,6.121385294318980881e-09,9.878956669441520816e-03,7.491277430304977162e-08,5.000000018762592591e-01,2.401325540822141433e-09,1.185756943072767688e-01
5.448794897853480590e-01,4.639911015127691774e-01,4.639526230776159221e-01,9.852412880350919222e-01,4.778789826147811226e-01,4.205672051251803656e-01,4.665627423268549623e-01,7.001721762520015657e-01,8.096934293097303170e-01,5.049463100229047846e-02,7.136849058993786077e-01,8.728507413780436375e-01,2.355810101304214865e-01,3.975363479020044104e-03,3.149648463989925592e-03,5.379216735914291343e-03,5.228166462087057438e-09,9.845284308910542265e-03,7.171294724887690931e-08,5.000000017527967966e-01,-2.237943353841861924e-09,1.165115758819284947e-01
5.471830129322150515e-01,4.651041119394084267e-01,4.600073390060680500e-01,9.963094990700254172e-01,4.746051802043077528e-01,4.198518994111831160e-01,4.641353888133288863e-01,7.001721762520015657e-01,8.096934322598675626e-01,5.049463100229047152e-02,7.125512353771633611e-01,8.842359886150426007e-01,2.216166323774411140e-01,3.905255999077762198e-03,3.008726190965244247e-03,5.377643291167891540e-03,2.784565584887087892e-09,9.664351539060447166e-03,6.863539038806973702e-08,5.000000014257978131e-01,2.134604615185103204e-09,1.153054521724238973e-01
