arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2
5.646255495401033553e-01,4.815416361412860335e-01,5.738354121375178751e-01,7.638318904006657917e-01,5.145911584763651625e-01,5.011652342901462553e-01,5.180501496473698397e-01,7.001887473711717602e-01,8.096931457000842158e-01,2.505149805209725411e-01,7.256368049308952184e-01,8.162129784737306437e-01,4.864281222957717588e-01,1.587119560535432336e-02,1.961942031131741482e-02,1.698277472759659318e-02,5.750363858522388467e-09,3.155864370947861208e-02,1.053124619988373070e-07,5.000000018995417461e-01,1.880347700027564656e-02,1.271339318243324412e-01
5.566637115886795550e-01,4.800868798370361845e-01,5.761244022354629069e-01,7.956763279209236872e-01,5.081550635044753683e-01,5.010718392025076406e-01,5.191580517201593858e-01,7.001887473711717602e-01,8.096932508064914602e-01,2.505149805209725411e-01,7.073590532563730493e-01,8.151798262101968007e-01,4.968350775060752511e-01,1.574280471903348813e-02,1.969908752482871922e-02,1.716368777659800851e-02,5.919153285402200266e-09,3.165531214767165757e-02,1.023606797790729125e-07,5.000000018851481487e-01,1.982573097495450229e-02,1.189964098127407471e-01
5.487018976417050720e-01,4.779673237490894011e-01,5.728420477588919146e-01,8.275200209880402280e-01,5.036557955546472343e-01,5.031334595733172321e-01,5.224303992377938854e-01,7.001887473711717602e-01,8.096933180535428320e-01,2.505149805209725411e-01,6.954426044346397884e-01,8.165289371910373628e-01,4.947096347532997651e-01,1.433051022580810428e-02,1.851134451829157881e-02,1.660509197809245316e-02,5.677960441926853958e-09,3.029929025070839110e-02,1.002013006725278297e-07,5.000000017973005306e-01,2.169157904511031035e-02,1.131663592409438424e-01
5.407401288875365308e-01,4.796058439589260258e-01,5.692405292199221867e-01,8.593643776306718607e-01,5.046558739086114409e-01,4.987585471515300628e-01,5.194696287002699142e-01,7.001887473711717602e-01,8.096933610781884560e-01,2.505149805209725411e-01,6.856334470315523788e-01,8.125053550349213838e-01,4.813199731886446675e-01,1.371863721353755450e-02,1.778309050998310228e-02,1.620665557510524157e-02,5.561241363080381701e-09,3.013278727853370420e-02,9.938119261011999249e-08,5.000000017803968300e-01,2.215805601810502332e-02,1.113637282189409855e-01
5.327783838570103736e-01,4.810908322546594285e-01,5.660023418741554346e-01,8.912088951606628173e-01,5.077675293821176661e-01,4.948844795173939493e-01,5.210573483465213984e-01,7.001887473711717602e-01,8.096933886053452323e-01,2.505149805209725411e-01,6.750043529161642297e-01,8.093008498700464681e-01,4.688737597277499725e-01,1.324217577534085935e-02,1.734222313245139049e-02,1.610703163553962175e-02,5.835289702657275042e-09,3.009116097520365962e-02,9.812551939782257971e-08,5.000000018315219341e-01,2.227468640671706815e-02,1.102229328633278355e-01
5.248166669776783699e-01,4.812761816661350056e-01,5.626160759330416372e-01,9.230534637032745682e-01,5.083915214434604479e-01,4.934314086407327604e-01,5.217538691872886103e-01,7.001887473711717602e-01,8.096934062172128632e-01,2.505149805209725411e-01,6.640145993039842098e-01,8.079502004087973921e-01,4.585609859415951117e-01,1.312304559229683296e-02,1.723199429723269033e-02,1.608212620700939094e-02,5.769002282659795595e-09,3.008075667693584088e-02,9.648243299306912547e-08,5.000000018528911738e-01,2.230384026642513035e-02,1.099376995113779398e-01
5.168549803362737505e-01,4.803643270537676369e-01,5.601280450561123558e-01,9.548983772136927506e-01,5.081770065135958747e-01,4.924334712223806809e-01,5.224995251006292474e-01,7.001887473711717602e-01,8.096934174852811195e-01,2.505149805209725411e-01,6.518437653338285953e-01,8.084306113286899853e-01,4.521743658969062940e-01,1.309326747857485554e-02,1.720444060846868656e-02,1.607590065083634723e-02,5.755247951652319456e-09,3.007815637477824489e-02,9.500005522430555225e-08,5.000000018369891164e-01,2.231112696651858102e-02,1.098663948464942836e-01
5.088933296018552932e-01,4.795574956017712442e-01,5.588075720946560354e-01,9.854095505734827842e-01,5.065373174585322547e-01,4.915693725156911609e-01,5.232545837452657889e-01,7.001887473711717602e-01,8.096934246945881597e-01,2.505149805209725411e-01,6.386216345615095547e-01,8.086637115929368180e-01,4.480369342948815059e-01,1.308582458765058902e-02,1.719755314624544715e-02,1.607434408396844414e-02,5.357025163573991007e-09,3.007750645345748375e-02,9.359445426229689766e-08,5.000000017841617073e-01,2.231294806826242608e-02,1.098485687870042193e-01
5.009317418008009115e-01,4.791729390428222657e-01,5.571353377618405434e-01,9.963515754704697081e-01,5.029617344001313661e-01,4.910140697860921888e-01,5.243568810258008028e-01,7.001887473711717602e-01,8.096934293071008648e-01,2.505149805209725411e-01,6.260362534804012613e-01,7.957003351585759665e-01,4.436777248209073377e-01,1.308396419409986813e-02,1.719583095789807212e-02,1.607395448152612594e-02,3.304225455577335664e-09,3.007734399532920044e-02,9.226678562716150055e-08,5.000000015397140229e-01,2.231340323727077843e-02,1.098441092802145413e-01
4.929701596152268328e-01,4.799908118607734142e-01,5.538553139084364529e-01,9.990871363988739207e-01,4.950003493005817878e-01,4.933162045457480382e-01,5.291515532222726970e-01,7.001887473711717602e-01,8.096934322581852417e-01,2.505149805209725411e-01,6.142728164536701563e-01,7.757155387938715618e-01,4.340178669768823272e-01,1.247970164124936193e-02,1.598780940864701072e-02,1.616011118028360879e-02,4.609983623834733874e-09,2.938724909194841139e-02,9.120381910231486249e-08,5.000000017735077851e-01,2.300357190249379194e-02,1.057027027677698572e-01
4.850086057112377169e-01,4.820280025886771735e-01,5.503764257595357146e-01,9.997710436446797244e-01,4.881993899318753383e-01,4.932613953414106134e-01,5.307129106288088760e-01,7.001887473711717602e-01,8.096934341462882490e-01,2.505149805209725411e-01,6.012129949666145112e-01,7.532551717355482346e-01,4.218926380161224232e-01,1.206978763295215272e-02,1.542687148310094639e-02,1.618166157287106999e-02,5.169955248459911230e-09,2.904212028024506786e-02,8.921536793064676207e-08,5.000000017633386973e-01,1.857598178345340120e-02,1.032867159991272821e-01
4.816345421388605330e-01,4.831313097530405276e-01,5.489172413970063724e-01,9.999455098620275706e-01,4.824686650042733227e-01,4.925086670757061191e-01,5.326459997373331756e-01,7.001887473711717602e-01,8.096934353542960539e-01,2.505149805209725411e-01,5.928736212726640753e-01,7.476383198619775960e-01,4.177680839067287599e-01,1.211825216252719085e-02,1.511418260183462932e-02,1.618704722524561684e-02,1.371038050434729622e-08,2.895585759245040969e-02,8.851518522557861655e-08,5.000000026939036557e-01,1.631855203309409003e-02,1.019927730348348105e-01
4.791987532519818571e-01,4.838752158313791574e-01,5.490383974355101948e-01,9.999892437402378986e-01,4.780070876842124061e-01,4.927541800748136414e-01,5.332992492361222636e-01,7.001887473711717602e-01,8.096934361271791447e-01,2.505149805209725411e-01,5.859430597247627936e-01,7.436435363136657539e-01,4.168712048374323409e-01,1.238914866203727483e-02,1.477722108228000063e-02,1.618838843854146156e-02,1.092849111883036268e-08,2.858928046765969733e-02,8.448689465548923781e-08,5.000000023652049208e-01,1.414392816026560293e-02,1.002891270475841090e-01
4.798614298045220661e-01,4.823873047734839048e-01,5.504993106943902870e-01,9.999966340631760708e-01,4.760036790861297273e-01,4.927415426043786351e-01,5.331509936531699800e-01,7.001887473711717602e-01,8.096934366216695933e-01,2.505149805209725411e-01,5.869849618885448761e-01,7.455035074629211556e-01,4.228911032293048988e-01,1.245690975099880693e-02,1.469294696415633303e-02,1.618872307043996150e-02,5.826578448716856213e-09,2.849759331974040244e-02,8.165135042564344626e-08,5.000000018024208792e-01,1.360007398080501084e-02,9.986303196260272463e-02
4.808892034112094982e-01,4.811445982303725333e-01,5.497489190698079398e-01,9.999984343977696977e-01,4.756319652818188359e-01,4.930114225170453834e-01,5.335158948827993797e-01,7.001887473711717602e-01,8.096934369380444085e-01,2.505149805209725411e-01,5.907557105447378554e-01,7.476066965121871410e-01,4.230571979093203927e-01,1.333648385900373240e-02,1.449935435438665619e-02,1.610254523893275488e-02,5.979920676521243434e-09,2.795709180583179354e-02,8.180340533944397501e-08,5.000000018357312337e-01,1.116376630659274977e-02,9.837630930360989623e-02
4.813068821857487967e-01,4.802628208819486599e-01,5.487834760324262762e-01,9.999988884414322543e-01,4.762586800304887680e-01,4.930009308179144623e-01,5.333727870238612612e-01,7.001887473711717602e-01,8.096934371404609365e-01,2.505149805209725411e-01,5.931082964371658939e-01,7.481881017245225474e-01,4.220209564264055246e-01,1.372890733386683722e-02,1.445095546796958466e-02,1.608100144232121193e-02,5.734090653516642773e-09,2.764943860878039950e-02,8.241234831887231814e-08,5.000000018308917715e-01,1.009460945148549921e-02,9.731452795961069435e-02
4.814817798567156415e-01,4.797153234265654209e-01,5.466863398167277621e-01,9.999989968986010558e-01,4.767996939609627227e-01,4.930524829531944264e-01,5.333379766113575116e-01,7.001887473711717602e-01,8.096934372699668980e-01,2.505149805209725411e-01,5.954691958074034286e-01,7.476967546293571409e-01,4.174462126448263977e-01,1.382701358790992298e-02,1.443885480525890913e-02,1.607561569910903251e-02,5.785094299267922464e-09,2.757252491238811054e-02,8.298397982761683491e-08,5.000000018530521562e-01,9.827318343082310642e-03,9.704907470993696939e-02
4.817337621032407036e-01,4.792723778087831232e-01,5.439922083341521830e-01,9.999990259713751328e-01,4.770353337606418331e-01,4.902716035524293248e-01,5.296405188292596655e-01,7.001887473711717602e-01,8.096934373528248408e-01,2.505149805209725411e-01,5.980869918792248718e-01,7.472112344824066721e-01,4.111033909575878553e-01,1.428285359155070933e-02,1.417704345952463217e-02,1.590174771300117626e-02,5.854442382099688542e-09,2.720824567748154899e-02,8.348734065260632895e-08,5.000000018628016907e-01,8.840361290598506769e-03,9.663766176879648451e-02
4.825609451156827601e-01,4.784777308634922122e-01,5.407434206224532858e-01,9.999990332340933374e-01,4.772936669329203574e-01,4.881106502340780695e-01,5.269176857258486280e-01,7.001887473711717602e-01,8.096934374058373241e-01,2.505149805209725411e-01,6.020644703355115812e-01,7.483080395111119110e-01,4.038845186705661838e-01,1.456934190435200775e-02,1.411158713379146758e-02,1.585827905249050096e-02,5.872968007577793754e-09,2.694464886105292500e-02,8.375316888360875261e-08,5.000000018585435413e-01,8.133549181754387916e-03,9.687983595079854848e-02
4.837179080438760992e-01,4.777938122159099410e-01,5.390561118034278287e-01,9.999990380005525648e-01,4.779949188175853236e-01,4.868283974942322900e-01,5.251452205018836139e-01,7.001887473711717602e-01,8.096934374397546375e-01,2.505149805209725411e-01,6.055857945329627956e-01,7.507738910660567422e-01,4.006014013946970764e-01,1.489975899765809582e-02,1.400896035676479391e-02,1.584741103493237865e-02,5.780836371923880064e-09,2.670621875100671894e-02,8.372487024769389601e-08,5.000000018448310657e-01,7.726797745093340851e-03,9.763047355246388948e-02
4.861259370172016370e-01,4.761102791977137039e-01,5.384391705882451973e-01,9.999990408473891090e-01,4.771773362339892244e-01,4.864305906690423176e-01,5.243510989497341956e-01,7.001887473711717602e-01,8.096934374614549457e-01,2.505149805209725411e-01,6.110221354931976157e-01,7.578549979441986384e-01,4.019880389113695829e-01,1.558620690989482617e-02,1.406956338899850896e-02,1.584469336537526821e-02,5.713405866300246556e-09,2.664660970589789735e-02,8.354961858102808117e-08,5.000000018407964042e-01,7.625107516371237328e-03,9.816318031660326016e-02
4.887109458291023500e-01,4.743087542667318024e-01,5.369422295959679348e-01,9.999990559881173358e-01,4.757966675409330271e-01,4.860353830183131718e-01,5.234417006036181652e-01,7.001887473711717602e-01,8.096934374753388397e-01,2.505149805209725411e-01,6.171656659903508313e-01,7.651994122505350049e-01,4.012647865552655402e-01,1.584408701033308484e-02,1.408471364019188606e-02,1.584401311296128323e-02,5.320201286293223815e-09,2.645918144303500974e-02,8.329003527832766251e-08,5.000000017944649100e-01,7.599684860028995716e-03,9.829636143950046256e-02
4.924642495606063042e-01,4.726494027514820395e-01,5.309289953345494029e-01,9.999990683774034883e-01,4.728636074151091884e-01,4.842990902521973062e-01,5.212068358997885564e-01,7.001887473711717602e-01,8.096934374842217341e-01,2.505149805209725411e-01,6.276091908284348042e-01,7.734018671262105071e-01,3.883109844911908359e-01,1.616732538473947614e-02,1.400224217235508835e-02,1.575758520636371535e-02,5.214136795769474260e-09,2.641232507249853534e-02,8.313584535979444077e-08,5.000000017659467222e-01,7.363310122218753861e-03,9.867467824030023982e-02
4.929426070036447283e-01,4.726436505818952249e-01,5.268796150279524415e-01,9.999990770532586337e-01,4.715006460392925369e-01,4.822828599212843903e-01,5.184748130388622256e-01,7.001887473711717602e-01,8.096934374899049658e-01,2.505149805209725411e-01,6.302960006239086699e-01,7.724407703162484706e-01,3.775920695384351045e-01,1.616189586026466410e-02,1.389535885568281975e-02,1.573597240239252987e-02,4.997195664044039871e-09,2.622808673361527732e-02,8.240287636413803493e-08,5.000000017281549525e-01,7.074170118781008751e-03,9.876928281576216606e-02
4.929580923102364620e-01,4.736690399762679138e-01,5.239777014815037992e-01,9.999990441139416930e-01,4.706019945081675870e-01,4.814914903423737624e-01,5.173520150221069258e-01,7.001887473711717602e-01,8.096934374935411682e-01,2.505149805209725411e-01,6.313666900091096101e-01,7.702315815958759027e-01,3.680811365238932931e-01,1.616053698765770527e-02,1.395489460982398192e-02,1.573056791697584333e-02,5.715864344165976503e-09,2.618202214476612888e-02,8.191700125085099959e-08,5.000000018190373652e-01,6.771844904578439017e-03,1.005181644119072237e-01
4.932755016233189571e-01,4.752935739243744351e-01,5.223460804330567475e-01,9.999990313730441338e-01,4.708693147071014162e-01,4.804016450946428929e-01,5.161275626923420567e-01,7.001887473711717602e-01,8.096934374958675296e-01,2.505149805209725411e-01,6.324459624329028529e-01,7.691747444221989083e-01,3.608291495559334261e-01,1.624646014566814151e-02,1.396977937738429557e-02,1.564295515405999745e-02,5.991101066468428611e-09,2.582545246580787712e-02,8.181717163929301713e-08,5.000000018524292100e-01,6.696259032268806963e-03,1.016455194844669979e-01
4.939622202054550493e-01,4.753915359602975399e-01,5.209624555456711104e-01,9.999990314584848994e-01,4.709573337565747253e-01,4.796054208637178795e-01,5.151663025265033058e-01,7.001887473711717602e-01,8.096934374973560056e-01,2.505149805209725411e-01,6.341937273273152709e-01,7.702754782859991822e-01,3.569337261831544428e-01,1.644046779260231045e-02,1.405976163346816729e-02,1.562105130804899121e-02,5.949703958504625474e-09,2.573630848789294767e-02,8.195309379073333994e-08,5.000000018549453085e-01,6.217291417055868796e-03,1.019273611755036474e-01
4.946341502351335184e-01,4.752490777962946611e-01,5.202651788365628693e-01,9.999990349170512216e-01,4.708707754233269482e-01,4.787085317877207702e-01,5.141760234993689727e-01,7.001887473711717602e-01,8.096934374983083549e-01,2.505149805209725411e-01,6.356881854370470819e-01,7.717924870613067645e-01,3.553399827098511210e-01,1.657523382590586972e-02,1.390973391209143761e-02,1.561557523303781607e-02,5.826512723513798404e-09,2.554149493745745680e-02,8.216913887782840213e-08,5.000000018488276465e-01,6.097548002627234745e-03,1.023428774942019559e-01
