arm_one,arm_two,arm_three,arm_four,arm_five,arm_six,arm_seven,drink_x,drink_y,drink_z,hand_x,hand_y,hand_z,finger_lt0,finger_rg0,finger_md0,finger_if0,finger_if1,finger_if2,finger_tb0,finger_tb1,finger_tb2
5.162504185421843417e-01,4.612606740623788615e-01,4.786535331167690588e-01,9.999981737232537249e-01,4.708912419968334095e-01,3.943115457150862535e-01,4.916701724843509647e-01,7.001801417639691438e-01,8.096934369395959452e-01,1.505045112272711816e-01,6.735526905434288114e-01,8.114380401713822133e-01,2.804436770739573426e-01,9.979189707772499751e-03,1.156552772901877496e-02,8.943156105249948362e-03,5.862658920660334401e-09,1.926944842924496748e-02,8.421428350242367719e-08,5.000000018592036799e-01,2.412805766592858402e-09,9.378390537286999951e-02
5.158916510769236963e-01,4.631915441586618720e-01,4.760498834067973251e-01,9.999988277864403363e-01,4.704866186308473419e-01,3.921103251663666800e-01,4.921541618278130747e-01,7.001801417639691438e-01,8.096934371414535869e-01,1.505045112272711816e-01,6.721766957647162810e-01,8.085471012924729806e-01,2.700829121792704957e-01,1.032323378887914540e-02,1.227255847627986909e-02,9.460375570163407841e-03,5.909579610216252616e-09,1.961158819480992091e-02,8.470172619242448319e-08,5.000000018735755170e-01,2.425664410121714330e-09,1.003068789358504825e-01
5.156905375371675371e-01,4.651230901685697305e-01,4.742604074205671871e-01,9.902051283359999401e-01,4.704938376701524039e-01,3.915668421013774880e-01,4.928180474421823276e-01,7.001801417639691438e-01,8.096934372706020566e-01,1.505045112272711816e-01,6.717803631085323968e-01,8.002628820688336697e-01,2.632314971030522699e-01,1.075430208381272790e-02,1.279437959195491720e-02,1.002100292861300181e-02,5.877659365990649816e-09,2.038723013829306374e-02,8.490331788771836281e-08,5.000000018534820345e-01,3.055633472103784245e-09,1.019377445056572212e-01
5.159923252827278706e-01,4.664879667788164874e-01,4.737262603923244053e-01,9.773700782580931889e-01,4.710177145727885151e-01,3.905221095685030286e-01,4.928810958889713323e-01,7.001801417639691438e-01,8.096934373532311824e-01,1.505045112272711816e-01,6.727150798500981521e-01,7.922020329794117188e-01,2.611127902895498121e-01,1.163844229501850847e-02,1.395999783001762064e-02,1.188642902879441347e-02,6.381915558348038315e-09,2.265146663043274625e-02,8.464393426331027557e-08,5.000000019124155592e-01,2.720116580431567399e-09,1.002751850293719382e-01
5.163585577785155811e-01,4.674611016791058171e-01,4.723241351748011518e-01,9.681958694952741418e-01,4.707271396380011130e-01,3.893532409032533503e-01,4.928340485298031703e-01,7.001801417639691438e-01,8.096934374060972273e-01,1.505045112272712093e-01,6.731935896961351862e-01,7.862510325809467515e-01,2.568879627234258445e-01,1.237706289614367607e-02,1.485525355098406795e-02,1.312917029978682634e-02,6.570204054253946664e-09,2.459775524808882619e-02,8.462827938789160601e-08,5.000000019464641010e-01,2.613702219940018389e-09,9.951447481475389489e-02
5.170950067483244261e-01,4.690963275148273826e-01,4.725590671227377637e-01,9.552050490251197123e-01,4.717975233980721272e-01,3.891741342334427700e-01,4.935724867581519626e-01,7.001801417639691438e-01,8.096934374399209489e-01,1.505045112272711816e-01,6.749879660772122314e-01,7.798428782229475109e-01,2.560492267919364240e-01,1.256172073929807433e-02,1.499280707383377799e-02,1.335359561124981921e-02,6.406320924964558356e-09,2.508433524714946336e-02,8.443234119944714640e-08,5.000000019209355218e-01,2.512448336874850426e-09,9.863420378630829988e-02
5.179227933273663487e-01,4.697319814001288396e-01,4.727829542493155457e-01,9.507543758197488648e-01,4.726846708850818701e-01,3.877113051227526475e-01,4.931282230953062395e-01,7.001801417639691438e-01,8.096934374615614161e-01,1.505045112272711816e-01,6.767240132694678501e-01,7.793976806790312573e-01,2.560038452709680334e-01,1.260788193294661540e-02,1.502719117497671765e-02,1.340969602475386956e-02,6.543800286193101341e-09,2.520597374049608763e-02,8.440119367060052507e-08,5.000000019430557163e-01,-2.503842825432660522e-09,9.841413701061607622e-02
5.181499202501155255e-01,4.702406839444658315e-01,4.722331116506917614e-01,9.463019602674568320e-01,4.733270576156725640e-01,3.871209398612640018e-01,4.933839789192012715e-01,7.001801417639691438e-01,8.096934374754070074e-01,1.505045112272711816e-01,6.770230206839469300e-01,7.768068822551730257e-01,2.541409246675214173e-01,1.261942230025230385e-02,1.503578767025480316e-02,1.333745975883690073e-02,6.042286788795746828e-09,2.489132904184258865e-02,8.451789473622028757e-08,5.000000018918895339e-01,3.074814483385259565e-09,9.801406729557572695e-02
5.186154011711691103e-01,4.707344771058854516e-01,4.716502227964773919e-01,9.427209348920966292e-01,4.739172804275771922e-01,3.868454908974237050e-01,4.937948246934449892e-01,7.001801417639691438e-01,8.096934374842653659e-01,1.505045112272711538e-01,6.777231836481938387e-01,7.754809853223504357e-01,2.521144613541367874e-01,1.262230773002911109e-02,1.503793751003837907e-02,1.331940107784130092e-02,6.096226752402555133e-09,2.481266745450542988e-02,8.496275921611607951e-08,5.000000018972052818e-01,2.731815373579509572e-09,9.791404746672351112e-02
5.189578344993427406e-01,4.709111525846116364e-01,4.703398306328734346e-01,9.454387684211764675e-01,4.732945695246514317e-01,3.865339912015228752e-01,4.938741230811671268e-01,7.001801417639691438e-01,8.096934374899329434e-01,1.505045112272711538e-01,6.778187684008792901e-01,7.775761497180108117e-01,2.479439631898247287e-01,1.262302887082251968e-02,1.495221363400750687e-02,1.322862504796231374e-02,6.054864283397120301e-09,2.462047541633764769e-02,8.542759682462512008e-08,5.000000018921576528e-01,2.544171607226772203e-09,9.823408957614250536e-02
5.192919646066204153e-01,4.712033903507070742e-01,4.693914019468364840e-01,9.464937332020719740e-01,4.725985638599236593e-01,3.867943989767329560e-01,4.944896729607695662e-01,7.001801417639691438e-01,8.096934374935590428e-01,1.505045112272711538e-01,6.780166636209254971e-01,7.787593869119554535e-01,2.447386507350336471e-01,1.245068259777809203e-02,1.493078286778968394e-02,1.311966942116532878e-02,5.745271931642247649e-09,2.457242667430629968e-02,8.567130814279839165e-08,5.000000018433777838e-01,2.400651316891140996e-09,9.831410052953809542e-02
5.199409817998535965e-01,4.715102047860807999e-01,4.681572378448214389e-01,9.501373714552538985e-01,4.709839174386155625e-01,3.866199897698150978e-01,4.944001707504448451e-01,7.001801417639691438e-01,8.096934374958790759e-01,1.505045112272711261e-01,6.785986519025479780e-01,7.824114361272462848e-01,2.404180848748525001e-01,1.258012157390128206e-02,1.492542502146159029e-02,1.309243006561135528e-02,5.781457208639250451e-09,2.438788816006291771e-02,8.585186820328071188e-08,5.000000018447219308e-01,2.343977851767984142e-09,9.833409832150159791e-02
5.208535752424724441e-01,4.715745264746382670e-01,4.662083903196069246e-01,9.486395866795486187e-01,4.701406023227778230e-01,3.866515606388161164e-01,4.945631196014940723e-01,7.001801417639691438e-01,8.096934374973634441e-01,1.505045112272711538e-01,6.794068521180502973e-01,7.830060514488101919e-01,2.353675701585010716e-01,1.243995615395730725e-02,1.483782423867954781e-02,1.299935850063924266e-02,5.553085220652275451e-09,2.416922591520236085e-02,8.587431307825717785e-08,5.000000018068753160e-01,2.310067731306078985e-09,9.868414165640677915e-02
5.216325311435636713e-01,4.714451769006051673e-01,4.650089034390833542e-01,9.490667414415367986e-01,4.693007281273116615e-01,3.867942717405850050e-01,4.944906829721466557e-01,7.001801417639691438e-01,8.096934374983130178e-01,1.505045112272711538e-01,6.802730797738117952e-01,7.847832948015479593e-01,2.325053680998535044e-01,1.240491412876143160e-02,1.481592378745733019e-02,1.297609011698799483e-02,5.763243333786459983e-09,2.411455941639688294e-02,8.604585928046657801e-08,5.000000018369823440e-01,2.340770210132498492e-09,9.911670397513695774e-02
